user,item,rating,timestamp
81,84,5.0,"Reviewed Jan. 20, 2022"
82,85,1.0,"Reviewed Jan. 18, 2022"
36,86,3.0,"Reviewed Jan. 11, 2022"
83,87,2.0,"Reviewed Jan. 9, 2022"
84,88,5.0,"Reviewed Jan. 8, 2022"
62,27,1.0,"Reviewed Jan. 7, 2022"
85,89,1.0,"Reviewed Jan. 6, 2022"
86,90,1.0,"Reviewed Dec. 28, 2021"
87,91,1.0,"Reviewed Dec. 28, 2021"
88,92,1.0,"Reviewed Dec. 25, 2021"
89,93,5.0,"Reviewed Dec. 22, 2021"
90,94,1.0,"Reviewed Nov. 30, 2021"
91,95,1.0,"Reviewed Nov. 27, 2021"
92,89,1.0,"Reviewed Nov. 22, 2021"
93,96,1.0,"Reviewed Nov. 18, 2021"
94,97,1.0,"Reviewed Nov. 9, 2021"
95,98,1.0,"Reviewed Oct. 30, 2021"
96,99,1.0,"Reviewed Oct. 27, 2021"
97,100,1.0,"Reviewed Oct. 18, 2021"
98,101,1.0,"Reviewed Oct. 16, 2021"
99,102,1.0,"Reviewed Oct. 16, 2021"
100,103,1.0,"Reviewed Sept. 28, 2021"
101,104,1.0,"Reviewed Sept. 20, 2021"
102,105,1.0,"Reviewed Sept. 13, 2021"
103,106,5.0,"Reviewed Sept. 12, 2021"
104,103,1.0,"Reviewed Sept. 7, 2021"
57,107,1.0,"Reviewed Sept. 6, 2021"
105,1,3.0,"Reviewed Aug. 26, 2021"
106,108,5.0,"Reviewed Aug. 8, 2021"
107,109,2.0,"Reviewed Aug. 2, 2021"
91,110,1.0,"Reviewed Aug. 1, 2021"
108,111,1.0,"Reviewed July 14, 2021"
109,112,1.0,"Reviewed July 1, 2021"
110,113,5.0,"Reviewed June 10, 2021"
111,114,1.0,"Reviewed June 1, 2021"
112,115,1.0,"Reviewed May 24, 2021"
63,116,1.0,"Reviewed April 5, 2021"
23,117,1.0,"Reviewed April 3, 2021"
113,118,1.0,"Reviewed March 26, 2021"
114,119,1.0,"Reviewed Feb. 25, 2021"
115,120,1.0,"Reviewed Dec. 15, 2020"
116,121,1.0,"Reviewed Dec. 7, 2020"
117,122,1.0,"Reviewed Nov. 30, 2020"
118,123,1.0,"Reviewed Nov. 21, 2020"
119,97,2.0,"Reviewed Nov. 21, 2020"
91,124,1.0,"Reviewed Nov. 18, 2020"
120,125,1.0,"Reviewed Nov. 4, 2020"
121,126,1.0,"Reviewed Sept. 23, 2020"
122,127,1.0,"Reviewed Sept. 22, 2020"
118,40,3.0,"Reviewed Sept. 3, 2020"
123,128,5.0,"Reviewed Sept. 2, 2020"
124,129,1.0,"Reviewed Aug. 30, 2020"
125,130,1.0,"Reviewed Aug. 14, 2020"
126,131,1.0,"Reviewed July 29, 2020"
127,79,1.0,"Reviewed July 18, 2020"
128,132,1.0,"Reviewed July 14, 2020"
129,133,5.0,"Reviewed July 12, 2020"
130,78,5.0,"Reviewed June 18, 2020"
131,134,1.0,"Reviewed May 30, 2020"
132,135,2.0,"Reviewed May 22, 2020"
133,136,1.0,"Reviewed May 13, 2020"
134,137,1.0,"Reviewed April 4, 2020"
135,138,2.0,"Reviewed March 7, 2020"
136,139,1.0,"Reviewed Feb. 27, 2020"
137,140,1.0,"Reviewed Feb. 22, 2020"
138,141,1.0,"Reviewed Feb. 21, 2020"
135,142,1.0,"Reviewed Feb. 10, 2020"
139,143,1.0,"Reviewed Feb. 6, 2020"
140,144,2.0,"Reviewed Feb. 3, 2020"
141,93,1.0,"Reviewed Jan. 31, 2020"
142,145,1.0,"Reviewed Jan. 22, 2020"
143,146,2.0,"Reviewed Jan. 13, 2020"
144,33,1.0,"Reviewed Dec. 29, 2019"
145,103,1.0,"Reviewed Dec. 28, 2019"
146,147,1.0,"Reviewed Dec. 19, 2019"
147,148,1.0,"Reviewed Nov. 23, 2019"
148,149,2.0,"Reviewed Nov. 22, 2019"
149,150,1.0,"Reviewed Nov. 9, 2019"
60,151,1.0,"Reviewed Nov. 1, 2019"
150,152,5.0,"Reviewed Oct. 25, 2019"
97,153,1.0,"Reviewed Oct. 18, 2019"
151,154,5.0,"Reviewed Oct. 9, 2019"
60,155,1.0,"Reviewed Oct. 1, 2019"
152,17,1.0,"Reviewed Oct. 1, 2019"
153,156,5.0,"Reviewed Sept. 30, 2019"
154,157,5.0,"Reviewed Aug. 30, 2019"
155,158,1.0,"Reviewed Aug. 26, 2019"
156,64,1.0,"Reviewed Aug. 23, 2019"
157,159,2.0,"Reviewed Aug. 9, 2019"
34,160,1.0,"Reviewed Aug. 4, 2019"
59,161,1.0,"Reviewed July 31, 2019"
158,162,1.0,"Reviewed July 15, 2019"
159,78,1.0,"Reviewed July 7, 2019"
160,163,1.0,"Reviewed July 7, 2019"
161,164,2.0,"Reviewed July 5, 2019"
162,165,1.0,"Reviewed June 10, 2019"
163,166,1.0,"Reviewed June 7, 2019"
164,141,1.0,"Reviewed June 1, 2019"
165,89,5.0,"Reviewed May 31, 2019"
166,167,1.0,"Reviewed May 22, 2019"
167,168,1.0,"Reviewed May 20, 2019"
168,169,1.0,"Reviewed May 11, 2019"
169,170,1.0,"Reviewed May 5, 2019"
170,171,1.0,"Reviewed April 30, 2019"
171,172,2.0,"Reviewed April 27, 2019"
136,126,1.0,"Reviewed April 24, 2019"
172,126,1.0,"Reviewed April 11, 2019"
111,99,1.0,"Reviewed April 4, 2019"
110,23,1.0,"Reviewed April 2, 2019"
173,173,1.0,"Reviewed March 26, 2019"
174,158,1.0,"Reviewed March 20, 2019"
175,174,1.0,"Reviewed March 18, 2019"
176,173,1.0,"Reviewed March 11, 2019"
177,21,1.0,"Reviewed March 8, 2019"
178,175,1.0,"Reviewed March 2, 2019"
179,176,1.0,"Reviewed Feb. 4, 2019"
59,173,1.0,"Reviewed Jan. 30, 2019"
180,177,1.0,"Reviewed Jan. 26, 2019"
181,178,1.0,"Reviewed Jan. 26, 2019"
182,81,1.0,"Reviewed Jan. 24, 2019"
183,179,1.0,"Reviewed Jan. 24, 2019"
184,180,5.0,"Reviewed Jan. 18, 2019"
185,181,2.0,"Reviewed Jan. 9, 2019"
186,182,1.0,"Reviewed Jan. 8, 2019"
187,183,1.0,"Reviewed Jan. 1, 2019"
188,15,1.0,"Reviewed Dec. 19, 2018"
189,184,1.0,"Reviewed Dec. 19, 2018"
190,185,1.0,"Reviewed Dec. 7, 2018"
191,186,1.0,"Reviewed Dec. 5, 2018"
192,187,1.0,"Reviewed Dec. 2, 2018"
193,22,1.0,"Reviewed Nov. 29, 2018"
194,171,1.0,"Reviewed Nov. 28, 2018"
195,188,5.0,"Reviewed Nov. 22, 2018"
83,189,1.0,"Reviewed Nov. 19, 2018"
196,190,1.0,"Reviewed Nov. 16, 2018"
197,191,1.0,"Reviewed Nov. 15, 2018"
198,192,1.0,"Reviewed Nov. 12, 2018"
199,193,1.0,"Reviewed Nov. 9, 2018"
200,194,1.0,"Reviewed Nov. 5, 2018"
201,21,5.0,"Reviewed Oct. 3, 2018"
202,195,1.0,"Reviewed Oct. 1, 2018"
203,196,1.0,"Reviewed Sept. 28, 2018"
204,197,1.0,"Reviewed Sept. 25, 2018"
205,198,1.0,"Reviewed Sept. 16, 2018"
206,199,2.0,"Reviewed Sept. 7, 2018"
44,194,1.0,"Reviewed Sept. 4, 2018"
207,200,1.0,"Reviewed Aug. 30, 2018"
208,201,1.0,"Reviewed Aug. 3, 2018"
209,202,1.0,"Reviewed July 18, 2018"
210,203,1.0,"Reviewed June 27, 2018"
136,204,1.0,"Reviewed June 17, 2018"
62,205,1.0,"Reviewed June 16, 2018"
211,206,2.0,"Reviewed June 10, 2018"
59,3,5.0,"Reviewed June 5, 2018"
212,207,2.0,"Reviewed May 31, 2018"
213,208,1.0,"Reviewed May 22, 2018"
214,209,5.0,"Reviewed May 17, 2018"
215,201,1.0,"Reviewed May 10, 2018"
216,210,1.0,"Reviewed May 7, 2018"
217,211,1.0,"Reviewed May 4, 2018"
218,133,1.0,"Reviewed April 15, 2018"
219,212,1.0,"Reviewed April 12, 2018"
220,213,5.0,"Reviewed April 12, 2018"
119,214,5.0,"Reviewed March 28, 2018"
221,215,1.0,"Reviewed March 25, 2018"
222,89,1.0,"Reviewed March 24, 2018"
223,216,1.0,"Reviewed March 21, 2018"
224,217,1.0,"Reviewed March 20, 2018"
225,218,2.0,"Reviewed March 14, 2018"
226,115,1.0,"Reviewed March 12, 2018"
227,219,5.0,"Reviewed Feb. 2, 2018"
228,220,1.0,"Reviewed Jan. 15, 2018"
229,221,1.0,"Reviewed Jan. 14, 2018"
230,222,5.0,"Reviewed Jan. 5, 2018"
231,223,4.0,"Reviewed Jan. 5, 2018"
135,224,4.0,"Reviewed Jan. 4, 2018"
232,225,4.0,"Reviewed Jan. 3, 2018"
233,226,5.0,"Reviewed Jan. 2, 2018"
47,33,5.0,"Reviewed Jan. 1, 2018"
49,227,5.0,"Reviewed Dec. 31, 2017"
234,228,5.0,"Reviewed Dec. 30, 2017"
235,229,4.0,"Reviewed Dec. 29, 2017"
236,230,4.0,"Reviewed Dec. 28, 2017"
237,231,4.0,"Reviewed Dec. 27, 2017"
17,232,4.0,"Reviewed Dec. 26, 2017"
238,233,5.0,"Reviewed Dec. 25, 2017"
239,115,5.0,"Reviewed Dec. 24, 2017"
240,234,2.0,"Reviewed Dec. 23, 2017"
241,235,3.0,"Reviewed Dec. 22, 2017"
112,236,2.0,"Reviewed Dec. 21, 2017"
242,33,1.0,"Reviewed Dec. 15, 2017"
39,237,1.0,"Reviewed Dec. 6, 2017"
91,238,4.0,"Reviewed Dec. 3, 2017"
243,41,5.0,"Reviewed Nov. 27, 2017"
244,239,1.0,"Reviewed Nov. 22, 2017"
245,240,1.0,"Reviewed Nov. 22, 2017"
24,241,1.0,"Reviewed Oct. 30, 2017"
246,147,1.0,"Reviewed Oct. 26, 2017"
247,242,1.0,"Reviewed Oct. 25, 2017"
248,243,1.0,"Reviewed Oct. 21, 2017"
249,244,1.0,"Reviewed Oct. 12, 2017"
92,245,1.0,"Reviewed Oct. 9, 2017"
93,206,1.0,"Reviewed Oct. 7, 2017"
111,246,1.0,"Reviewed Oct. 4, 2017"
250,247,1.0,"Reviewed Sept. 28, 2017"
191,248,1.0,"Reviewed Sept. 17, 2017"
62,249,5.0,"Reviewed Sept. 15, 2017"
177,250,5.0,"Reviewed Sept. 15, 2017"
251,121,1.0,"Reviewed Sept. 14, 2017"
111,251,4.0,"Reviewed Sept. 14, 2017"
252,252,5.0,"Reviewed Sept. 14, 2017"
253,253,5.0,"Reviewed Sept. 14, 2017"
113,254,5.0,"Reviewed Sept. 13, 2017"
254,255,4.0,"Reviewed Sept. 13, 2017"
255,256,4.0,"Reviewed Sept. 12, 2017"
256,257,5.0,"Reviewed Sept. 12, 2017"
257,258,5.0,"Reviewed Sept. 12, 2017"
111,259,3.0,"Reviewed Sept. 11, 2017"
258,260,5.0,"Reviewed Sept. 11, 2017"
259,49,4.0,"Reviewed Sept. 10, 2017"
260,261,4.0,"Reviewed Sept. 10, 2017"
261,262,1.0,"Reviewed Sept. 9, 2017"
262,248,5.0,"Reviewed Sept. 9, 2017"
263,172,4.0,"Reviewed Sept. 9, 2017"
264,263,5.0,"Reviewed Sept. 8, 2017"
265,264,5.0,"Reviewed Sept. 7, 2017"
266,148,5.0,"Reviewed Sept. 7, 2017"
267,265,4.0,"Reviewed Sept. 6, 2017"
268,266,5.0,"Reviewed Sept. 6, 2017"
22,21,5.0,"Reviewed Sept. 5, 2017"
269,267,4.0,"Reviewed Sept. 4, 2017"
25,268,4.0,"Reviewed Sept. 4, 2017"
47,269,1.0,"Reviewed Sept. 3, 2017"
270,270,5.0,"Reviewed Sept. 3, 2017"
271,271,4.0,"Reviewed Sept. 3, 2017"
211,272,5.0,"Reviewed Sept. 2, 2017"
124,273,5.0,"Reviewed Sept. 2, 2017"
272,274,4.0,"Reviewed Sept. 1, 2017"
273,275,5.0,"Reviewed Sept. 1, 2017"
136,276,5.0,"Reviewed Sept. 1, 2017"
242,277,2.0,"Reviewed Aug. 31, 2017"
57,278,3.0,"Reviewed Aug. 31, 2017"
274,279,3.0,"Reviewed Aug. 31, 2017"
275,280,4.0,"Reviewed Aug. 25, 2017"
111,281,4.0,"Reviewed Aug. 25, 2017"
191,282,3.0,"Reviewed Aug. 25, 2017"
246,283,1.0,"Reviewed Aug. 24, 2017"
276,284,4.0,"Reviewed Aug. 24, 2017"
277,285,4.0,"Reviewed Aug. 23, 2017"
248,286,1.0,"Reviewed Aug. 23, 2017"
278,287,5.0,"Reviewed Aug. 23, 2017"
277,288,3.0,"Reviewed Aug. 22, 2017"
279,289,4.0,"Reviewed Aug. 22, 2017"
280,64,1.0,"Reviewed Aug. 21, 2017"
114,290,5.0,"Reviewed Aug. 21, 2017"
281,291,5.0,"Reviewed Aug. 21, 2017"
282,292,3.0,"Reviewed Aug. 20, 2017"
283,68,4.0,"Reviewed Aug. 20, 2017"
284,293,5.0,"Reviewed Aug. 19, 2017"
241,294,5.0,"Reviewed Aug. 19, 2017"
16,199,4.0,"Reviewed Aug. 18, 2017"
285,115,4.0,"Reviewed Aug. 18, 2017"
286,295,5.0,"Reviewed Aug. 17, 2017"
287,296,4.0,"Reviewed Aug. 17, 2017"
288,297,4.0,"Reviewed Aug. 16, 2017"
33,298,4.0,"Reviewed Aug. 16, 2017"
289,299,5.0,"Reviewed Aug. 15, 2017"
290,178,5.0,"Reviewed Aug. 15, 2017"
291,300,3.0,"Reviewed Aug. 14, 2017"
292,301,1.0,"Reviewed Aug. 14, 2017"
270,302,1.0,"Reviewed Aug. 13, 2017"
293,149,3.0,"Reviewed Aug. 13, 2017"
135,243,4.0,"Reviewed Aug. 13, 2017"
294,303,5.0,"Reviewed Aug. 12, 2017"
295,304,4.0,"Reviewed Aug. 12, 2017"
296,126,3.0,"Reviewed Aug. 11, 2017"
297,305,3.0,"Reviewed Aug. 11, 2017"
298,306,5.0,"Reviewed Aug. 10, 2017"
299,307,5.0,"Reviewed Aug. 10, 2017"
32,308,1.0,"Reviewed Aug. 8, 2017"
300,309,1.0,"Reviewed Aug. 8, 2017"
234,10,1.0,"Reviewed Aug. 3, 2017"
301,310,1.0,"Reviewed July 29, 2017"
302,103,1.0,"Reviewed July 25, 2017"
303,79,1.0,"Reviewed July 10, 2017"
304,311,1.0,"Reviewed July 6, 2017"
215,141,1.0,"Reviewed June 27, 2017"
305,312,1.0,"Reviewed June 23, 2017"
306,313,1.0,"Reviewed June 21, 2017"
307,314,1.0,"Reviewed June 12, 2017"
308,3,3.0,"Reviewed June 11, 2017"
309,3,1.0,"Reviewed June 8, 2017"
310,3,1.0,"Reviewed May 3, 2017"
311,292,1.0,"Reviewed May 1, 2017"
312,315,1.0,"Reviewed April 28, 2017"
313,316,1.0,"Reviewed April 21, 2017"
314,317,1.0,"Reviewed March 5, 2017"
14,318,3.0,"Reviewed March 1, 2017"
315,319,1.0,"Reviewed Feb. 23, 2017"
316,309,1.0,"Reviewed Jan. 27, 2017"
317,320,1.0,"Reviewed Jan. 19, 2017"
57,321,1.0,"Reviewed Jan. 18, 2017"
148,322,1.0,"Reviewed Jan. 2, 2017"
318,323,1.0,"Reviewed Dec. 30, 2016"
319,324,1.0,"Reviewed Dec. 23, 2016"
320,325,3.0,"Reviewed Dec. 23, 2016"
321,326,2.0,"Reviewed Dec. 20, 2016"
190,327,1.0,"Reviewed Dec. 15, 2016"
322,328,1.0,"Reviewed Dec. 7, 2016"
323,115,1.0,"Reviewed Nov. 18, 2016"
324,329,1.0,"Reviewed Nov. 16, 2016"
325,330,1.0,"Reviewed Nov. 16, 2016"
326,331,1.0,"Reviewed Oct. 24, 2016"
191,332,1.0,"Reviewed Oct. 14, 2016"
327,333,2.0,"Reviewed Sept. 30, 2016"
144,334,1.0,"Reviewed Sept. 19, 2016"
223,43,1.0,"Reviewed Sept. 13, 2016"
328,335,5.0,"Reviewed Sept. 12, 2016"
329,336,1.0,"Reviewed Sept. 11, 2016"
242,132,1.0,"Reviewed Aug. 31, 2016"
330,337,1.0,"Reviewed Aug. 22, 2016"
331,338,3.0,"Reviewed Aug. 20, 2016"
24,339,2.0,"Reviewed July 20, 2016"
275,340,2.0,"Reviewed July 19, 2016"
177,267,2.0,"Reviewed July 15, 2016"
332,341,1.0,"Reviewed July 7, 2016"
309,342,1.0,"Reviewed June 24, 2016"
333,343,1.0,"Reviewed June 22, 2016"
167,344,1.0,"Reviewed June 22, 2016"
334,345,2.0,"Reviewed June 22, 2016"
335,346,3.0,"Reviewed June 19, 2016"
33,154,1.0,"Reviewed June 16, 2016"
336,347,2.0,"Reviewed June 15, 2016"
168,348,2.0,"Reviewed June 9, 2016"
337,349,1.0,"Reviewed June 1, 2016"
338,141,1.0,"Reviewed May 30, 2016"
339,350,1.0,"Reviewed May 27, 2016"
340,351,4.0,"Reviewed May 26, 2016"
341,352,1.0,"Reviewed May 22, 2016"
190,353,5.0,"Reviewed May 22, 2016"
342,354,4.0,"Reviewed May 22, 2016"
343,355,4.0,"Reviewed May 1, 2016"
344,351,3.0,"Reviewed April 24, 2016"
345,230,1.0,"Reviewed April 18, 2016"
346,356,4.0,"Reviewed April 11, 2016"
22,278,1.0,"Reviewed April 8, 2016"
347,305,1.0,"Reviewed April 7, 2016"
348,357,1.0,"Reviewed April 3, 2016"
349,321,1.0,"Reviewed March 31, 2016"
350,200,1.0,"Reviewed March 9, 2016"
351,358,2.0,"Reviewed March 8, 2016"
157,359,1.0,"Reviewed March 6, 2016"
352,242,1.0,"Reviewed March 2, 2016"
111,360,1.0,"Reviewed Feb. 25, 2016"
353,277,1.0,"Reviewed Feb. 23, 2016"
354,361,1.0,"Reviewed Feb. 23, 2016"
83,121,3.0,"Reviewed Feb. 17, 2016"
307,362,5.0,"Reviewed Feb. 16, 2016"
355,363,1.0,"Reviewed Feb. 8, 2016"
336,364,1.0,"Reviewed Jan. 29, 2016"
356,365,1.0,"Reviewed Jan. 26, 2016"
357,366,1.0,"Reviewed Jan. 14, 2016"
249,126,1.0,"Reviewed Jan. 9, 2016"
358,367,1.0,"Reviewed Dec. 13, 2015"
359,368,1.0,"Reviewed Dec. 10, 2015"
190,369,2.0,"Reviewed Nov. 27, 2015"
360,3,5.0,"Reviewed Nov. 11, 2015"
361,370,1.0,"Reviewed Nov. 11, 2015"
362,371,1.0,"Reviewed Nov. 8, 2015"
363,372,1.0,"Reviewed Nov. 6, 2015"
364,373,1.0,"Reviewed Nov. 2, 2015"
365,99,1.0,"Reviewed Oct. 29, 2015"
223,374,1.0,"Reviewed Oct. 25, 2015"
32,375,1.0,"Reviewed Oct. 18, 2015"
366,376,1.0,"Reviewed Oct. 18, 2015"
261,377,1.0,"Reviewed Oct. 15, 2015"
367,378,1.0,"Reviewed Oct. 12, 2015"
368,379,2.0,"Reviewed Oct. 5, 2015"
369,126,1.0,"Reviewed Oct. 4, 2015"
370,380,3.0,"Reviewed Sept. 27, 2015"
371,381,1.0,"Reviewed Sept. 26, 2015"
372,335,1.0,"Reviewed Sept. 23, 2015"
373,382,1.0,"Reviewed Sept. 23, 2015"
146,383,1.0,"Reviewed Sept. 22, 2015"
374,309,2.0,"Reviewed Sept. 15, 2015"
375,384,1.0,"Reviewed Sept. 12, 2015"
376,385,1.0,"Reviewed Sept. 1, 2015"
234,386,2.0,"Reviewed Aug. 26, 2015"
377,387,1.0,"Reviewed Aug. 13, 2015"
190,388,1.0,"Reviewed Aug. 7, 2015"
378,389,2.0,"Reviewed Aug. 2, 2015"
379,390,1.0,"Reviewed July 29, 2015"
380,141,1.0,"Reviewed July 25, 2015"
381,391,1.0,"Reviewed July 23, 2015"
382,221,1.0,"Reviewed July 14, 2015"
35,81,5.0,"Reviewed July 14, 2015"
41,392,1.0,"Reviewed July 13, 2015"
233,393,1.0,"Reviewed July 12, 2015"
383,394,2.0,"Reviewed July 3, 2015"
275,395,2.0,"Reviewed July 3, 2015"
384,396,1.0,"Reviewed June 28, 2015"
385,397,1.0,"Reviewed June 28, 2015"
386,398,1.0,"Reviewed June 23, 2015"
23,399,1.0,"Reviewed June 20, 2015"
387,126,2.0,"Reviewed June 15, 2015"
388,126,5.0,"Reviewed June 10, 2015"
70,400,2.0,"Reviewed June 9, 2015"
389,401,1.0,"Reviewed June 7, 2015"
390,402,2.0,"Reviewed June 6, 2015"
391,403,1.0,"Reviewed June 5, 2015"
93,404,1.0,"Reviewed May 31, 2015"
124,405,1.0,"Reviewed May 24, 2015"
23,406,1.0,"Reviewed May 23, 2015"
392,407,1.0,"Reviewed May 16, 2015"
393,216,2.0,"Reviewed May 16, 2015"
394,68,1.0,"Reviewed May 15, 2015"
160,141,1.0,"Reviewed May 14, 2015"
395,408,1.0,"Reviewed May 10, 2015"
43,409,1.0,"Reviewed May 8, 2015"
396,410,2.0,"Reviewed May 7, 2015"
397,411,1.0,"Reviewed May 2, 2015"
398,412,1.0,"Reviewed April 29, 2015"
399,413,1.0,"Reviewed April 28, 2015"
275,414,1.0,"Reviewed April 27, 2015"
111,415,1.0,"Reviewed April 26, 2015"
400,81,1.0,"Reviewed April 25, 2015"
401,248,2.0,"Reviewed April 24, 2015"
402,416,1.0,"Reviewed April 23, 2015"
403,415,1.0,"Reviewed April 23, 2015"
404,390,1.0,"Reviewed April 22, 2015"
405,417,2.0,"Reviewed April 22, 2015"
406,194,1.0,"Reviewed April 20, 2015"
389,418,1.0,"Reviewed April 18, 2015"
307,419,1.0,"Reviewed April 15, 2015"
368,380,1.0,"Reviewed April 12, 2015"
407,420,1.0,"Reviewed March 29, 2015"
196,63,1.0,"Reviewed March 21, 2015"
408,421,1.0,"Reviewed March 13, 2015"
283,422,3.0,"Reviewed March 9, 2015"
409,423,1.0,"Reviewed March 4, 2015"
410,424,1.0,"Reviewed Feb. 23, 2015"
411,425,1.0,"Reviewed Feb. 19, 2015"
412,426,1.0,"Reviewed Feb. 17, 2015"
413,427,2.0,"Reviewed Feb. 16, 2015"
24,428,2.0,"Reviewed Feb. 14, 2015"
414,262,2.0,"Reviewed Feb. 11, 2015"
415,68,1.0,"Reviewed Feb. 7, 2015"
416,429,3.0,"Reviewed Jan. 27, 2015"
417,430,1.0,"Reviewed Jan. 27, 2015"
22,431,5.0,"Reviewed Jan. 22, 2015"
418,432,3.0,"Reviewed Jan. 12, 2015"
419,433,1.0,"Reviewed Jan. 11, 2015"
420,369,1.0,"Reviewed Jan. 7, 2015"
421,434,1.0,"Reviewed Dec. 21, 2014"
114,229,1.0,"Reviewed Dec. 20, 2014"
422,435,1.0,"Reviewed Dec. 10, 2014"
423,436,2.0,"Reviewed Dec. 9, 2014"
424,437,1.0,"Reviewed Dec. 9, 2014"
168,438,1.0,"Reviewed Dec. 8, 2014"
27,439,1.0,"Reviewed Dec. 6, 2014"
425,440,1.0,"Reviewed Dec. 4, 2014"
426,441,1.0,"Reviewed Dec. 4, 2014"
427,442,1.0,"Reviewed Dec. 3, 2014"
428,443,1.0,"Reviewed Nov. 25, 2014"
429,444,5.0,"Reviewed Nov. 22, 2014"
135,445,1.0,"Reviewed Nov. 21, 2014"
224,446,3.0,"Reviewed Nov. 20, 2014"
430,447,1.0,"Reviewed Nov. 14, 2014"
431,448,1.0,"Reviewed Nov. 14, 2014"
168,64,1.0,"Reviewed Nov. 13, 2014"
432,355,2.0,"Reviewed Nov. 8, 2014"
433,449,1.0,"Reviewed Nov. 7, 2014"
434,21,1.0,"Reviewed Nov. 6, 2014"
23,450,1.0,"Reviewed Oct. 29, 2014"
