user,item,rating
149,2,4.2
150,2,4.2
151,2,4.2
152,2,4.2
153,2,4.2
154,2,4.2
155,2,4.2
156,2,4.2
157,2,4.2
158,2,4.2
159,2,4.2
160,2,4.2
161,2,4.2
162,2,4.2
163,2,4.2
164,2,4.2
165,2,4.2
166,2,4.2
167,2,4.2
168,2,4.2
169,2,4.2
170,2,4.2
171,2,4.2
172,2,4.2
173,2,4.2
174,2,4.2
175,2,4.2
176,2,4.2
177,2,4.2
178,2,4.2
179,2,4.2
180,2,4.2
181,2,4.2
182,2,4.2
183,2,4.2
184,2,4.2
185,2,4.2
186,2,4.2
187,2,4.2
188,2,4.2
189,2,4.2
190,2,4.2
191,2,4.2
192,2,4.2
193,2,4.2
194,2,4.2
195,2,4.2
196,2,4.2
197,2,4.2
198,2,4.2
199,2,4.2
200,2,4.2
201,2,4.2
202,2,4.2
203,2,4.2
204,2,4.2
205,2,4.2
206,2,4.2
207,2,4.2
208,2,4.2
209,2,4.2
210,2,4.2
211,2,4.2
212,2,4.2
213,2,4.2
214,2,4.2
215,2,4.2
216,2,4.2
217,2,4.2
218,2,4.2
219,2,4.2
220,2,4.2
221,2,4.2
222,2,4.2
223,2,4.2
224,2,4.2
225,2,4.2
226,2,4.2
227,2,4.2
228,2,4.2
229,2,4.2
230,2,4.2
231,3,3.7
232,3,3.7
233,3,3.7
234,3,3.7
235,3,3.7
236,3,3.7
237,3,3.7
238,3,3.7
239,3,3.7
240,3,3.7
241,3,3.7
242,3,3.7
243,3,3.7
244,3,3.7
245,3,3.7
246,3,3.7
247,3,3.7
248,3,3.7
249,3,3.7
250,3,3.7
251,3,3.7
252,3,3.7
253,3,3.7
254,3,3.7
255,3,3.7
256,3,3.7
257,3,3.7
258,3,3.7
259,3,3.7
260,3,3.7
261,3,3.7
262,3,3.7
263,3,3.7
264,3,3.7
265,3,3.7
266,3,3.7
267,3,3.7
268,3,3.7
269,3,3.7
270,3,3.7
271,3,3.7
272,3,3.7
273,0,4.7
274,0,4.7
275,0,4.7
276,0,4.7
277,0,4.7
278,0,4.7
279,0,4.7
280,0,4.7
281,0,4.7
282,0,4.7
283,0,4.7
284,0,4.7
285,0,4.7
286,0,4.7
287,0,4.7
288,0,4.7
289,0,4.7
290,0,4.7
291,0,4.7
292,0,4.7
293,0,4.7
294,0,4.7
295,0,4.7
296,0,4.7
297,0,4.7
298,0,4.7
299,0,4.7
300,0,4.7
301,0,4.7
302,0,4.7
303,0,4.7
304,0,4.7
305,0,4.7
306,0,4.7
307,0,4.7
308,0,4.7
309,0,4.7
310,0,4.7
311,0,4.7
312,0,4.7
313,0,4.7
314,0,4.7
315,0,4.7
316,0,4.7
317,0,4.7
318,0,4.7
319,0,4.7
320,0,4.7
321,0,4.7
322,0,4.7
323,0,4.7
324,0,4.7
325,0,4.7
326,0,4.7
327,0,4.7
328,0,4.7
329,0,4.7
330,0,4.7
331,0,4.7
332,0,4.7
333,0,4.7
334,0,4.7
335,0,4.7
336,0,4.7
337,0,4.7
338,0,4.7
339,0,4.7
340,0,4.7
341,0,4.7
342,0,4.7
343,0,4.7
344,0,4.7
345,0,4.7
346,0,4.7
347,0,4.7
348,0,4.7
349,0,4.7
350,0,4.7
351,0,4.7
352,0,4.7
353,0,4.7
354,0,4.7
355,0,4.7
356,0,4.7
357,0,4.7
358,0,4.7
359,0,4.7
360,0,4.7
361,0,4.7
362,0,4.7
363,0,4.7
364,0,4.7
365,0,4.7
366,0,4.7
367,0,4.7
368,0,4.7
369,0,4.7
370,0,4.7
371,0,4.7
372,0,4.7
373,0,4.7
374,0,4.7
375,0,4.7
376,0,4.7
377,0,4.7
378,0,4.7
379,0,4.7
380,0,4.7
381,0,4.7
382,0,4.7
383,0,4.7
384,0,4.7
385,0,4.7
386,0,4.7
387,0,4.7
388,0,4.7
389,0,4.7
390,0,4.7
391,0,4.7
392,0,4.7
393,0,4.7
394,0,4.7
395,0,4.7
396,0,4.7
397,0,4.7
398,0,4.7
399,0,4.7
400,0,4.7
401,0,4.7
402,0,4.7
403,0,4.7
404,0,4.7
405,0,4.7
406,0,4.7
407,0,4.7
408,0,4.7
409,0,4.7
410,0,4.7
411,0,4.7
412,0,4.7
413,0,4.7
414,0,4.7
415,0,4.7
416,0,4.7
417,0,4.7
418,0,4.7
419,0,4.7
420,0,4.7
421,0,4.7
422,0,4.7
423,0,4.7
424,0,4.7
425,0,4.7
426,0,4.7
427,0,4.7
428,0,4.7
429,0,4.7
430,0,4.7
431,0,4.7
432,0,4.7
433,0,4.7
434,0,4.7
435,0,4.7
436,0,4.7
437,0,4.7
438,0,4.7
439,0,4.7
440,0,4.7
441,0,4.7
442,0,4.7
443,0,4.7
444,0,4.7
445,0,4.7
446,0,4.7
447,0,4.7
448,0,4.7
449,0,4.7
450,0,4.7
451,0,4.7
452,0,4.7
453,0,4.7
454,0,4.7
455,0,4.7
456,0,4.7
457,0,4.7
458,0,4.7
459,0,4.7
460,0,4.7
461,0,4.7
462,0,4.7
463,0,4.7
464,0,4.7
465,0,4.7
466,0,4.7
467,0,4.7
468,0,4.7
469,0,4.7
470,0,4.7
471,0,4.7
472,0,4.7
473,4,4.5
474,4,4.5
475,4,4.5
476,4,4.5
477,4,4.5
478,4,4.5
479,4,4.5
480,4,4.5
481,4,4.5
482,4,4.5
483,4,4.5
484,4,4.5
485,4,4.5
486,4,4.5
487,4,4.5
488,4,4.5
489,4,4.5
490,4,4.5
491,4,4.5
492,4,4.5
493,4,4.5
494,4,4.5
495,4,4.5
496,4,4.5
497,4,4.5
498,4,4.5
499,4,4.5
500,4,4.5
501,4,4.5
502,4,4.5
503,4,4.5
504,4,4.5
505,4,4.5
506,4,4.5
507,4,4.5
508,4,4.5
509,4,4.5
510,4,4.5
511,4,4.5
512,4,4.5
513,4,4.5
514,4,4.5
515,4,4.5
516,4,4.5
517,4,4.5
518,4,4.5
519,4,4.5
520,4,4.5
521,4,4.5
522,4,4.5
523,4,4.5
524,4,4.5
525,4,4.5
526,4,4.5
527,4,4.5
528,4,4.5
529,4,4.5
530,4,4.5
531,4,4.5
532,4,4.5
533,4,4.5
534,4,4.5
535,4,4.5
536,4,4.5
537,4,4.5
538,4,4.5
539,4,4.5
540,4,4.5
541,4,4.5
542,4,4.5
543,4,4.5
544,4,4.5
545,4,4.5
546,4,4.5
547,4,4.5
548,4,4.5
549,4,4.5
550,4,4.5
551,4,4.5
552,4,4.5
553,4,4.5
554,4,4.5
555,4,4.5
556,4,4.5
557,4,4.5
558,4,4.5
559,4,4.5
560,4,4.5
561,4,4.5
562,4,4.5
563,4,4.5
564,4,4.5
565,4,4.5
566,4,4.5
567,4,4.5
568,4,4.5
569,4,4.5
570,4,4.5
571,4,4.5
572,4,4.5
573,5,4.2
574,5,4.2
575,5,4.2
576,5,4.2
577,5,4.2
578,5,4.2
579,5,4.2
580,5,4.2
581,5,4.2
582,5,4.2
583,5,4.2
584,5,4.2
585,5,4.2
586,5,4.2
587,5,4.2
588,5,4.2
589,5,4.2
590,5,4.2
591,5,4.2
592,5,4.2
593,5,4.2
594,5,4.2
595,5,4.2
596,5,4.2
597,5,4.2
598,5,4.2
599,5,4.2
600,5,4.2
601,5,4.2
602,5,4.2
603,5,4.2
604,5,4.2
605,5,4.2
606,5,4.2
607,5,4.2
608,5,4.2
609,5,4.2
610,5,4.2
611,5,4.2
612,5,4.2
613,5,4.2
614,5,4.2
615,5,4.2
616,5,4.2
617,5,4.2
618,5,4.2
619,5,4.2
620,5,4.2
621,5,4.2
622,5,4.2
623,5,4.2
624,5,4.2
625,5,4.2
626,5,4.2
627,5,4.2
628,5,4.2
629,5,4.2
630,5,4.2
631,5,4.2
632,5,4.2
633,5,4.2
634,5,4.2
635,5,4.2
636,5,4.2
637,5,4.2
638,5,4.2
639,5,4.2
640,5,4.2
641,5,4.2
642,5,4.2
643,5,4.2
644,5,4.2
645,5,4.2
646,5,4.2
647,5,4.2
648,5,4.2
649,5,4.2
650,5,4.2
651,5,4.2
652,5,4.2
653,5,4.2
654,5,4.2
655,5,4.2
656,5,4.2
657,5,4.2
658,5,4.2
659,5,4.2
660,5,4.2
661,5,4.2
662,5,4.2
663,5,4.2
664,5,4.2
665,5,4.2
666,5,4.2
667,5,4.2
668,5,4.2
669,5,4.2
670,5,4.2
671,5,4.2
672,5,4.2
673,6,4.5
674,6,4.5
675,6,4.5
676,6,4.5
677,6,4.5
678,6,4.5
679,6,4.5
680,6,4.5
681,6,4.5
682,6,4.5
683,6,4.5
684,6,4.5
685,6,4.5
686,6,4.5
687,6,4.5
688,6,4.5
689,6,4.5
690,6,4.5
691,6,4.5
692,6,4.5
693,6,4.5
694,6,4.5
695,6,4.5
696,6,4.5
697,6,4.5
698,6,4.5
699,6,4.5
700,6,4.5
701,6,4.5
702,6,4.5
703,6,4.5
704,6,4.5
705,6,4.5
706,6,4.5
707,6,4.5
708,6,4.5
709,6,4.5
710,6,4.5
711,6,4.5
712,6,4.5
713,6,4.5
714,6,4.5
715,6,4.5
716,6,4.5
717,6,4.5
718,6,4.5
719,6,4.5
720,6,4.5
721,6,4.5
722,6,4.5
723,6,4.5
724,6,4.5
725,6,4.5
726,6,4.5
727,6,4.5
728,6,4.5
729,6,4.5
730,6,4.5
731,6,4.5
732,6,4.5
733,6,4.5
734,6,4.5
735,6,4.5
736,6,4.5
737,6,4.5
738,6,4.5
739,6,4.5
740,6,4.5
741,6,4.5
742,6,4.5
743,6,4.5
744,6,4.5
745,6,4.5
746,6,4.5
747,6,4.5
748,6,4.5
749,6,4.5
750,6,4.5
751,6,4.5
752,6,4.5
753,7,4.2
754,7,4.2
755,7,4.2
756,7,4.2
757,7,4.2
758,7,4.2
759,7,4.2
760,7,4.2
761,7,4.2
762,7,4.2
763,7,4.2
764,7,4.2
765,7,4.2
766,7,4.2
767,7,4.2
768,7,4.2
769,7,4.2
770,7,4.2
771,7,4.2
772,7,4.2
773,7,4.2
774,7,4.2
775,7,4.2
776,7,4.2
777,7,4.2
778,7,4.2
779,7,4.2
780,7,4.2
781,7,4.2
782,7,4.2
783,7,4.2
784,7,4.2
785,7,4.2
786,7,4.2
787,7,4.2
788,7,4.2
789,7,4.2
790,7,4.2
791,7,4.2
792,7,4.2
793,7,4.2
794,7,4.2
795,7,4.2
796,7,4.2
797,7,4.2
798,7,4.2
799,7,4.2
800,7,4.2
801,7,4.2
802,7,4.2
803,7,4.2
804,7,4.2
805,7,4.2
806,7,4.2
807,7,4.2
808,7,4.2
809,7,4.2
810,7,4.2
811,7,4.2
812,7,4.2
813,7,4.2
814,7,4.2
815,7,4.2
816,7,4.2
817,7,4.2
818,7,4.2
819,7,4.2
820,7,4.2
821,7,4.2
822,7,4.2
823,7,4.2
824,7,4.2
825,7,4.2
826,7,4.2
827,7,4.2
828,7,4.2
829,7,4.2
830,7,4.2
831,7,4.2
832,7,4.2
833,7,4.2
834,7,4.2
835,7,4.2
836,7,4.2
837,7,4.2
838,7,4.2
839,7,4.2
840,7,4.2
841,7,4.2
842,7,4.2
843,7,4.2
844,7,4.2
845,7,4.2
846,7,4.2
847,7,4.2
848,7,4.2
849,7,4.2
850,7,4.2
851,7,4.2
852,7,4.2
853,8,4.2
854,8,4.2
855,8,4.2
856,8,4.2
857,8,4.2
858,8,4.2
859,8,4.2
860,8,4.2
861,8,4.2
862,8,4.2
863,8,4.2
864,8,4.2
865,8,4.2
866,8,4.2
867,8,4.2
868,8,4.2
869,8,4.2
870,8,4.2
871,8,4.2
872,8,4.2
873,8,4.2
874,8,4.2
875,8,4.2
876,8,4.2
877,8,4.2
878,8,4.2
879,8,4.2
880,8,4.2
881,8,4.2
882,8,4.2
883,8,4.2
884,8,4.2
885,8,4.2
886,8,4.2
887,8,4.2
888,8,4.2
889,8,4.2
890,8,4.2
891,8,4.2
892,8,4.2
893,8,4.2
894,8,4.2
895,8,4.2
896,8,4.2
897,8,4.2
898,8,4.2
899,8,4.2
900,8,4.2
901,8,4.2
902,8,4.2
903,8,4.2
904,8,4.2
905,8,4.2
906,8,4.2
907,8,4.2
908,8,4.2
909,8,4.2
910,8,4.2
911,8,4.2
912,8,4.2
913,8,4.2
914,8,4.2
915,8,4.2
916,8,4.2
917,8,4.2
918,8,4.2
919,8,4.2
920,8,4.2
921,8,4.2
922,8,4.2
923,8,4.2
924,8,4.2
925,8,4.2
926,8,4.2
927,8,4.2
928,8,4.2
929,8,4.2
930,8,4.2
931,8,4.2
932,8,4.2
933,8,4.2
934,8,4.2
935,8,4.2
936,8,4.2
937,8,4.2
938,8,4.2
939,8,4.2
940,8,4.2
941,8,4.2
942,8,4.2
943,8,4.2
944,8,4.2
945,8,4.2
946,8,4.2
947,8,4.2
948,8,4.2
949,8,4.2
950,8,4.2
951,8,4.2
952,8,4.2
953,9,4.2
954,9,4.2
955,9,4.2
956,9,4.2
957,9,4.2
958,9,4.2
959,9,4.2
960,9,4.2
961,9,4.2
962,9,4.2
963,9,4.2
964,9,4.2
965,9,4.2
966,9,4.2
967,9,4.2
968,9,4.2
969,9,4.2
970,9,4.2
971,9,4.2
972,9,4.2
973,9,4.2
974,9,4.2
975,9,4.2
976,9,4.2
977,9,4.2
978,9,4.2
979,9,4.2
980,9,4.2
981,9,4.2
982,9,4.2
983,9,4.2
984,9,4.2
985,9,4.2
986,9,4.2
987,9,4.2
988,9,4.2
989,9,4.2
990,9,4.2
991,9,4.2
992,9,4.2
993,9,4.2
994,9,4.2
995,9,4.2
996,9,4.2
997,9,4.2
998,9,4.2
999,9,4.2
1000,9,4.2
1001,9,4.2
1002,9,4.2
1003,9,4.2
1004,9,4.2
1005,9,4.2
1006,9,4.2
1007,9,4.2
1008,9,4.2
1009,9,4.2
1010,9,4.2
1011,9,4.2
1012,9,4.2
1013,9,4.2
1014,9,4.2
1015,9,4.2
1016,9,4.2
1017,9,4.2
1018,9,4.2
1019,9,4.2
1020,9,4.2
1021,9,4.2
1022,9,4.2
1023,9,4.2
1024,9,4.2
1025,9,4.2
1026,9,4.2
1027,9,4.2
1028,9,4.2
1029,9,4.2
1030,9,4.2
1031,9,4.2
1032,9,4.2
1033,9,4.2
1034,9,4.2
1035,9,4.2
1036,9,4.2
1037,9,4.2
1038,9,4.2
1039,9,4.2
1040,9,4.2
1041,9,4.2
1042,9,4.2
1043,9,4.2
1044,9,4.2
1045,9,4.2
1046,9,4.2
1047,9,4.2
1048,9,4.2
1049,9,4.2
1050,9,4.2
1051,9,4.2
1052,9,4.2
1053,9,4.2
1054,9,4.2
1055,9,4.2
1056,9,4.2
1057,9,4.2
1058,9,4.2
1059,9,4.2
1060,9,4.2
1061,9,4.2
1062,9,4.2
1063,9,4.2
1064,9,4.2
1065,9,4.2
1066,9,4.2
1067,9,4.2
1068,9,4.2
1069,9,4.2
1070,9,4.2
1071,9,4.2
1072,9,4.2
1073,9,4.2
1074,9,4.2
1075,9,4.2
1076,9,4.2
1077,9,4.2
1078,9,4.2
1079,9,4.2
1080,9,4.2
1081,9,4.2
1082,9,4.2
1083,9,4.2
1084,9,4.2
1085,9,4.2
1086,9,4.2
1087,9,4.2
1088,9,4.2
1089,9,4.2
1090,9,4.2
1091,9,4.2
1092,9,4.2
1093,9,4.2
1094,9,4.2
1095,9,4.2
1096,10,4.2
1097,10,4.2
1098,10,4.2
1099,10,4.2
1100,10,4.2
1101,10,4.2
1102,10,4.2
1103,10,4.2
1104,10,4.2
1105,10,4.2
1106,10,4.2
1107,10,4.2
1108,10,4.2
1109,10,4.2
1110,10,4.2
1111,10,4.2
1112,10,4.2
1113,10,4.2
1114,10,4.2
1115,10,4.2
1116,10,4.2
1117,10,4.2
1118,10,4.2
1119,10,4.2
1120,10,4.2
1121,10,4.2
1122,10,4.2
1123,10,4.2
1124,10,4.2
1125,10,4.2
1126,10,4.2
1127,10,4.2
1128,10,4.2
1129,10,4.2
1130,10,4.2
1131,10,4.2
1132,10,4.2
1133,10,4.2
1134,10,4.2
1135,10,4.2
1136,10,4.2
1137,10,4.2
1138,10,4.2
1139,10,4.2
1140,10,4.2
1141,10,4.2
1142,10,4.2
1143,10,4.2
1144,10,4.2
1145,10,4.2
1146,10,4.2
1147,10,4.2
1148,10,4.2
1149,10,4.2
1150,10,4.2
1151,10,4.2
1152,10,4.2
1153,10,4.2
1154,10,4.2
1155,10,4.2
1156,10,4.2
1157,10,4.2
1158,10,4.2
1159,10,4.2
1160,10,4.2
1161,10,4.2
1162,10,4.2
1163,10,4.2
1164,10,4.2
1165,10,4.2
1166,10,4.2
1167,10,4.2
1168,10,4.2
1169,10,4.2
1170,10,4.2
1171,10,4.2
1172,10,4.2
1173,10,4.2
1174,10,4.2
1175,10,4.2
1176,10,4.2
1177,10,4.2
1178,10,4.2
1179,10,4.2
1180,10,4.2
1181,10,4.2
1182,10,4.2
1183,10,4.2
1184,10,4.2
1185,10,4.2
1186,10,4.2
1187,10,4.2
1188,10,4.2
1189,10,4.2
1190,10,4.2
1191,10,4.2
1192,10,4.2
1193,10,4.2
1194,10,4.2
1195,10,4.2
1196,5,4.2
1197,5,4.2
1198,5,4.2
1199,5,4.2
1200,5,4.2
1201,5,4.2
1202,5,4.2
1203,5,4.2
1204,5,4.2
1205,5,4.2
1206,5,4.2
1207,5,4.2
1208,5,4.2
1209,5,4.2
1210,5,4.2
1211,5,4.2
1212,5,4.2
1213,5,4.2
1214,5,4.2
1215,5,4.2
1216,5,4.2
1217,5,4.2
1218,5,4.2
1219,5,4.2
1220,5,4.2
1221,5,4.2
1222,5,4.2
1223,5,4.2
1224,5,4.2
1225,5,4.2
1226,5,4.2
1227,5,4.2
1228,5,4.2
1229,5,4.2
1230,5,4.2
1231,5,4.2
1232,5,4.2
1233,5,4.2
1234,5,4.2
1235,5,4.2
1236,5,4.2
1237,5,4.2
1238,5,4.2
1239,5,4.2
1240,5,4.2
1241,5,4.2
1242,5,4.2
1243,5,4.2
1244,5,4.2
1245,5,4.2
1246,5,4.2
1247,5,4.2
1248,5,4.2
1249,5,4.2
1250,5,4.2
1251,5,4.2
1252,5,4.2
1253,5,4.2
1254,5,4.2
1255,5,4.2
1256,5,4.2
1257,5,4.2
1258,5,4.2
1259,5,4.2
1260,5,4.2
1261,5,4.2
1262,5,4.2
1263,5,4.2
1264,5,4.2
1265,5,4.2
1266,5,4.2
1267,5,4.2
1268,5,4.2
1269,5,4.2
1270,5,4.2
1271,5,4.2
1272,5,4.2
1273,5,4.2
1274,5,4.2
1275,5,4.2
1276,5,4.2
1277,5,4.2
1278,5,4.2
1279,5,4.2
1280,5,4.2
1281,5,4.2
1282,5,4.2
1283,5,4.2
1284,5,4.2
1285,5,4.2
1286,5,4.2
1287,5,4.2
1288,5,4.2
1289,5,4.2
1290,5,4.2
1291,5,4.2
1292,5,4.2
1293,5,4.2
1294,5,4.2
1295,5,4.2
1296,5,4.2
1297,11,4.1
1298,11,4.1
1299,11,4.1
1300,11,4.1
1301,11,4.1
1302,11,4.1
1303,11,4.1
1304,11,4.1
1305,11,4.1
1306,11,4.1
1307,11,4.1
1308,11,4.1
1309,11,4.1
1310,12,4.2
1311,12,4.2
1312,12,4.2
1313,12,4.2
1314,12,4.2
1315,12,4.2
1316,12,4.2
1317,12,4.2
1318,12,4.2
1319,12,4.2
1320,12,4.2
1321,12,4.2
1322,12,4.2
1323,12,4.2
1324,12,4.2
1325,12,4.2
1326,12,4.2
1327,12,4.2
1328,12,4.2
1329,12,4.2
1330,12,4.2
1331,12,4.2
1332,12,4.2
1333,12,4.2
1334,12,4.2
1335,12,4.2
1336,12,4.2
1337,12,4.2
1338,12,4.2
1339,12,4.2
1340,12,4.2
1341,12,4.2
1342,12,4.2
1343,12,4.2
1344,12,4.2
1345,12,4.2
1346,12,4.2
1347,12,4.2
1348,12,4.2
1349,12,4.2
1350,12,4.2
1351,12,4.2
1352,12,4.2
1353,12,4.2
1354,12,4.2
1355,12,4.2
1356,12,4.2
1357,12,4.2
1358,12,4.2
1359,12,4.2
1360,12,4.2
1361,12,4.2
1362,12,4.2
1363,12,4.2
1364,12,4.2
1365,12,4.2
1366,12,4.2
1367,12,4.2
1368,12,4.2
1369,12,4.2
1370,12,4.2
1371,12,4.2
1372,12,4.2
1373,12,4.2
1374,12,4.2
1375,12,4.2
1376,12,4.2
1377,12,4.2
1378,12,4.2
1379,12,4.2
1380,12,4.2
1381,12,4.2
1382,12,4.2
1383,12,4.2
1384,12,4.2
1385,12,4.2
1386,12,4.2
1387,12,4.2
1388,12,4.2
1389,12,4.2
1390,12,4.2
1391,12,4.2
1392,12,4.2
1393,12,4.2
1394,12,4.2
1395,12,4.2
1396,12,4.2
1397,12,4.2
1398,12,4.2
1399,12,4.2
1400,12,4.2
1401,12,4.2
1402,12,4.2
1403,12,4.2
1404,12,4.2
1405,12,4.2
1406,12,4.2
1407,12,4.2
1408,12,4.2
1409,12,4.2
1410,13,3.7
1411,13,3.7
1412,13,3.7
1413,13,3.7
1414,13,3.7
1415,13,3.7
1416,13,3.7
1417,13,3.7
1418,13,3.7
1419,13,3.7
1420,13,3.7
1421,13,3.7
1422,13,3.7
1423,13,3.7
1424,13,3.7
1425,13,3.7
1426,13,3.7
1427,13,3.7
1428,13,3.7
1429,13,3.7
1430,13,3.7
1431,13,3.7
1432,13,3.7
1433,13,3.7
1434,13,3.7
1435,13,3.7
1436,13,3.7
1437,13,3.7
1438,13,3.7
1439,13,3.7
1440,13,3.7
1441,13,3.7
1442,13,3.7
1443,13,3.7
1444,13,3.7
1445,13,3.7
1446,13,3.7
1447,13,3.7
1448,13,3.7
1449,13,3.7
1450,13,3.7
1451,13,3.7
1452,13,3.7
1453,13,3.7
1454,13,3.7
1455,13,3.7
1456,13,3.7
1457,13,3.7
1458,13,3.7
1459,13,3.7
1460,13,3.7
1461,13,3.7
1462,13,3.7
1463,13,3.7
1464,13,3.7
1465,13,3.7
1466,13,3.7
1467,13,3.7
1468,13,3.7
1469,13,3.7
1470,13,3.7
1471,13,3.7
1472,13,3.7
1473,13,3.7
1474,13,3.7
1475,13,3.7
1476,13,3.7
1477,13,3.7
1478,13,3.7
1479,13,3.7
1480,13,3.7
1481,13,3.7
1482,13,3.7
1483,13,3.7
1484,13,3.7
1485,13,3.7
1486,13,3.7
1487,13,3.7
1488,13,3.7
1489,13,3.7
1490,13,3.7
1491,13,3.7
1492,13,3.7
1493,13,3.7
1494,13,3.7
1495,13,3.7
1496,13,3.7
1497,13,3.7
1498,13,3.7
1499,13,3.7
1500,13,3.7
1501,13,3.7
1502,13,3.7
1503,13,3.7
1504,13,3.7
1505,13,3.7
1506,13,3.7
1507,13,3.7
1508,13,3.7
1509,13,3.7
1510,14,4.7
1511,14,4.7
1512,14,4.7
1513,14,4.7
1514,14,4.7
1515,14,4.7
1516,14,4.7
1517,14,4.7
1518,14,4.7
1519,14,4.7
1520,14,4.7
1521,14,4.7
1522,14,4.7
1523,14,4.7
1524,14,4.7
1525,14,4.7
1526,14,4.7
1527,14,4.7
1528,14,4.7
1529,14,4.7
1530,14,4.7
1531,14,4.7
1532,14,4.7
1533,14,4.7
1534,14,4.7
1535,14,4.7
1536,14,4.7
1537,14,4.7
1538,14,4.7
1539,14,4.7
1540,14,4.7
1541,14,4.7
1542,14,4.7
1543,14,4.7
1544,14,4.7
1545,14,4.7
1546,14,4.7
1547,14,4.7
1548,14,4.7
1549,14,4.7
1550,14,4.7
1551,14,4.7
1552,14,4.7
1553,14,4.7
1554,14,4.7
1555,14,4.7
1556,14,4.7
1557,14,4.7
1558,14,4.7
1559,14,4.7
1560,14,4.7
1561,14,4.7
1562,14,4.7
1563,14,4.7
1564,14,4.7
1565,14,4.7
1566,14,4.7
1567,14,4.7
1568,14,4.7
1569,14,4.7
1570,14,4.7
1571,14,4.7
1572,14,4.7
1573,14,4.7
1574,14,4.7
1575,14,4.7
1576,14,4.7
1577,14,4.7
1578,14,4.7
1579,14,4.7
1580,14,4.7
1581,14,4.7
1582,14,4.7
1583,14,4.7
1584,14,4.7
1585,14,4.7
1586,14,4.7
1587,14,4.7
1588,14,4.7
1589,14,4.7
1590,14,4.7
1591,14,4.7
1592,14,4.7
1593,14,4.7
1594,14,4.7
1595,14,4.7
1596,14,4.7
1597,14,4.7
1598,14,4.7
1599,14,4.7
1600,14,4.7
1601,14,4.7
1602,14,4.7
1603,14,4.7
1604,14,4.7
1605,14,4.7
1606,14,4.7
1607,14,4.7
1608,14,4.7
1609,14,4.7
1610,15,4.3
1611,15,4.3
1612,15,4.3
1613,15,4.3
1614,15,4.3
1615,15,4.3
1616,15,4.3
1617,15,4.3
1618,15,4.3
1619,15,4.3
1620,15,4.3
1621,15,4.3
1622,15,4.3
1623,15,4.3
1624,15,4.3
1625,15,4.3
1626,15,4.3
1627,15,4.3
1628,15,4.3
1629,15,4.3
1630,15,4.3
1631,15,4.3
1632,15,4.3
1633,15,4.3
1634,15,4.3
1635,15,4.3
1636,15,4.3
1637,15,4.3
1638,15,4.3
1639,15,4.3
1640,15,4.3
1641,15,4.3
1642,15,4.3
1643,15,4.3
1644,15,4.3
1645,15,4.3
1646,15,4.3
1647,15,4.3
1648,15,4.3
1649,15,4.3
1650,15,4.3
1651,15,4.3
1652,15,4.3
1653,15,4.3
1654,15,4.3
1655,15,4.3
1656,15,4.3
1657,15,4.3
1658,15,4.3
1659,15,4.3
1660,15,4.3
1661,15,4.3
1662,15,4.3
1663,15,4.3
1664,15,4.3
