user,item,rating,timestamp,feature Str
51,78,3.48,5/3/2005,William Morrow Paperbacks
50,79,3.5,10/30/2006,Wiley
37,80,3.62,1/24/2006,McGraw-Hill
27,81,3.55,9/17/2004,Wiley
59,82,4.27,6/6/2006,Wiley
8,83,3.39,5/31/2004,Wiley
60,84,3.89,4/25/2005,Wiley
61,85,3.84,7/29/2006,O'Reilly Media
62,86,4.12,5/3/2005,Citadel
63,87,4.08,5/3/2005,Citadel
64,88,3.48,1/1/2007,O'Reilly Media
33,89,4.05,5/31/2004,Penguin Classics
22,90,4.05,11/5/2002,Signet
26,91,4.05,1/30/2003,Penguin Books
36,92,3.85,11/26/1965,Cliffs Notes
63,93,4.05,7/1/2003,Barnes & Noble Classics
40,94,4.05,11/23/2004,Dover Publications
5,95,4.05,8/26/2004,Barnes & Noble
40,96,2.99,1/28/2006,Mira Books
16,97,4.19,11/26/1987,Cambridge University Press
0,98,3.71,7/3/1990,Penguin Books
65,99,3.95,6/30/1998,Vintage
66,100,3.89,2/1/1996,Buccaneer Books
22,101,3.82,9/27/2005,Scribner
67,102,4.2,1/28/1995,Clarity Press
68,103,3.65,12/20/2000,Rowman & Littlefield Publishers
69,104,3.4,9/22/2003,Pearson
9,105,4.0,9/28/1991,Teacher Created Resources
70,106,4.01,10/1/1994,Harper Perennial
71,107,4.0,5/1/2002,EMC/Paradigm Publishing
23,108,3.6,1/1/2002,Teaching Resources
66,109,4.0,6/1/1984,Turtleback Books
13,110,4.12,6/1/1994,Little  Brown Book Group
66,111,4.11,1/3/2006,William Morrow
33,112,3.94,11/1/2005,Atria Books
26,113,3.6,3/7/2006,Tor Books
24,114,3.9,8/10/2004,Vintage Crime/Black Lizard
2,115,4.05,3/8/2005,Vintage Crime/Black Lizard
1,116,3.94,8/10/2004,Vintage Crime/Black Lizard
24,117,3.89,10/3/1990,Vintage
62,118,3.42,8/30/2005,Picador USA
66,119,3.91,10/1/2001,Sterling
72,120,4.02,10/3/1996,Puffin
61,121,4.22,2/1/1964,New Directions Publishing
73,122,3.69,1/13/1994,Grove Press
74,123,3.68,1/6/1994,Grove Press
53,124,3.78,1/13/1994,Grove Press
75,125,4.1,1/13/1994,Grove Press
38,126,3.98,1/12/1994,Grove Press
63,127,3.83,1/17/1970,New Directions
76,128,3.78,9/30/2003,Penguin Classics
70,129,3.78,1/16/2004,Barnes  Noble Classics
67,130,3.75,5/6/1999,Brookline Books
14,131,3.85,8/1/1994,The New Press
76,132,3.66,3/12/1986,Pantheon
47,133,3.68,7/1/1999,One World (UK)
64,134,4.21,4/1/1998,Interlink Publishing Group
66,135,4.19,1/1/1998,Penguin Books
77,136,3.98,2/21/1995,Knopf
64,137,3.92,3/3/2003,Citadel
78,138,4.08,6/14/2011,Knopf
79,139,3.83,9/15/2001,Kingfisher
80,140,3.83,10/1/2004,Sterling Children's Books
77,141,3.83,6/1/2005,Simon & Schuster
39,142,3.83,7/1/2003,Atheneum Books for Young Readers
49,143,3.83,9/3/2002,Gramercy Books
56,144,4.05,1/31/2006,Abdo Publishing Company
63,145,4.61,11/22/1996,Black Classic Press
81,146,4.07,1/1/1990,French & European
71,147,4.04,9/12/1955,Random House Books for Young Readers
82,148,3.6,6/7/2005,Zebra
37,149,3.44,2/15/2005,Greenwillow Books
83,150,4.02,6/1/2002,Booket
83,151,4.01,6/17/1997,Del Rey
84,152,3.92,10/1/1991,Ace
6,153,3.87,6/1/1988,Ace Books
63,154,3.78,10/12/1985,Del Rey
65,155,3.97,8/8/2006,Tor Books
72,156,4.06,2/15/1991,Pocket Books
81,157,3.93,4/26/2005,Del Rey
12,158,4.14,12/27/2005,Del Rey
71,159,3.6,10/27/1998,Ballantine Books
9,160,3.93,7/1/2003,Turtleback Books
1,161,4.13,1/12/2011,Samuel French  Inc.
57,162,3.57,1/30/2005,Princeton University Press
25,163,3.78,9/12/2005,W. W. Norton & Company
31,164,4.14,6/12/1993,Simon & Schuster
29,165,4.53,2/2/1998,HMH Books for Young Readers
34,166,3.92,7/9/1998,Scribner
23,167,3.99,5/1/1991,Penguin
1,168,3.43,7/6/1989,Penguin Books
67,169,3.43,7/17/1989,Vintage Contemporaries
77,170,3.22,4/6/2004,Scribner
31,171,3.48,1/1/1994,Penguin Books
85,172,3.64,7/17/1989,Vintage
7,173,4.13,11/21/2006,Penguin Press
45,174,3.96,7/5/2005,Harper Perennial Modern Classics
40,175,3.69,4/1/1999,Harper Perennial
58,176,4.01,1/1/2000,Penguin Books
70,177,4.07,1/3/2004,Picador USA
56,178,3.69,9/1/1997,Penguin Classics
8,179,4.01,10/31/2006,Penguin Books
10,180,3.5,4/30/1985,Back Bay Books
81,181,3.8,8/29/1996,Penguin Classics
29,182,3.89,10/4/2005,Knopf Publishing Group
76,183,4.17,10/1/1990,Farrar Straus Giroux
73,184,3.8,4/11/1995,Vintage International
52,185,3.86,9/14/2004,Vintage
47,186,4.21,10/1/1990,Farrar Straus Giroux
86,187,3.81,4/25/1995,Vintage International
24,188,4.5,10/17/2006,Everyman's Library
14,189,3.87,11/15/2005,Farrar  Straus and Giroux
87,190,3.89,3/28/2006,Penguin Classics
72,191,3.79,4/7/1987,Penguin Books
68,192,3.64,7/7/1987,Penguin Books
27,193,3.89,11/1/1986,Sun and Moon Press
55,194,3.89,1/1/1995,Sky Books (NY)
88,195,3.84,10/17/2006,Picador
58,196,3.94,4/1/1990,Penguin Books
11,197,3.9,12/1/1991,Penguin Books
35,198,3.23,1/23/2007,Henry Holt & Company
86,199,3.96,9/1/1993,Penguin Books
17,200,3.77,6/17/2002,New Directions
78,201,4.38,11/7/2002,Actes Sud
19,202,3.93,12/27/2005,Penguin Books Ltd. (London)
33,203,3.4,2/1/2006,Business Plus
27,204,4.15,3/29/1990,Cambridge University Press
38,205,3.8,8/7/2001,Simon  Schuster
55,206,3.91,1/29/2002,Ballantine Books
67,207,4.39,9/17/1998,W. W. Norton  Company
61,208,4.01,5/17/2006,Filiquarian Publishing  LLC.
89,209,3.78,2/1/2001,Citadel
87,210,3.93,10/1/1994,Lerner Publications
62,211,4.13,12/1/2000,Adventures Unlimited Press
75,212,3.77,6/27/2006,Harlequin Blaze
19,213,4.03,10/11/2004,Pragmatic Bookshelf
26,214,3.95,6/13/2000,Cliffs Notes
14,215,3.68,10/11/2005,Listening Library (Audio)
44,216,4.11,9/12/2006,Random House
40,217,4.14,1/1/1989,HarperCollins Publishers
34,218,3.81,6/1/2003,Picador
15,219,3.81,4/1/2004,Large Print Press
68,220,3.8,5/13/1990,Ballantine Books
24,221,3.98,2/17/2005,Peachpit Press
18,222,3.8,8/1/2006,Peachpit Press
38,223,3.85,5/15/2005,Taschen
21,224,3.81,6/13/2006,Scribner
32,225,3.73,7/2/2004,Scribner
35,226,3.51,5/2/1996,Bantam
7,227,3.77,4/25/2006,HarperTorch
5,228,4.08,4/1/2005,Walker & Company
36,229,3.72,11/19/1990,William Morrow Paperbacks
90,230,3.85,7/5/2002,Haynes Manuals N. America  Inc.
23,231,3.93,9/1/2004,Rockport Publishers
33,232,4.11,4/1/2003,Signet Classics
77,233,4.11,6/25/1998,Oxford University Press
36,234,4.13,9/8/2006,Dover Publications
91,235,3.69,8/1/1999,Plume
62,236,3.68,12/1/1963,Signet Book
42,237,3.87,4/26/2005,Dutton
36,238,3.51,11/1/1964,Signet
61,239,3.63,12/1/1999,NAL
64,240,3.91,1/1/1996,Signet
61,241,3.88,7/15/1986,Signet
58,242,3.96,2/1/1997,NAL
44,243,3.95,6/1/2006,For Dummies
92,244,3.88,7/25/2006,Delacorte Press
42,245,4.23,9/17/2002,Random House Trade Paperbacks
82,246,3.62,4/1/2004,Lyons Press
30,247,3.09,1/1/2004,Alliance Publishing
51,248,3.63,7/7/2003,Farrar Straus Giroux
52,249,3.55,5/2/2006,Alfred A. Knopf
76,250,3.77,1/21/2004,Bedford Books
36,251,3.59,10/7/2004,Oxford University Press  USA
72,252,3.77,9/27/2005,Vintage International
55,253,3.59,9/22/1999,Dey Street Books
0,254,4.19,5/13/2008,Harper Perennial Modern Classics
90,255,3.97,10/14/2003,Vintage Espanol
0,256,4.07,2/7/2006,Plaza y Janes
93,257,3.98,2/7/2006,Plaza y Janes
23,258,3.99,10/12/2004,Vintage
46,259,3.6,10/19/2004,Vintage Espanol
44,260,4.07,9/2/2004,Vintage Books USA
12,261,4.29,5/15/2005,Wisdom Publications
4,262,3.75,4/1/2006,Rough Guides
2,263,3.83,9/1/2004,Lonely Planet
68,264,4.03,5/1/2006,Geoplaneta
80,265,0.0,9/1/2001,Lonely Planet
43,266,3.88,4/4/2006,Mariner Books
6,267,4.25,11/1/2002,Avon
40,268,4.1,3/31/2001,Payot
17,269,4.26,6/14/2005,William Morrow Paperbacks
19,270,3.93,9/21/2004,HarperCollins Perennial
26,271,3.61,5/31/2005,Spectra Books
79,272,3.25,2/6/2001,William Morrow Paperbacks
68,273,4.19,5/2/2000,Spectra
73,274,3.68,5/31/2005,Spectra
74,275,4.2,3/28/2006,HarperTorch
94,276,4.03,8/2/2000,Bantam Books
87,277,4.16,6/1/2005,Two Plus Two Publishing LLC
76,278,4.24,12/1/2004,Two Plus Two Publishing LLC
73,279,4.17,9/19/2002,Basic Books
33,280,3.95,5/11/2005,Basic Books
7,281,4.17,6/13/1988,Basic Books
31,282,4.27,4/30/2006,Ignatius Press
51,283,3.86,5/2/2006,HarperOne
17,284,3.86,5/1/1993,HarperCollins
73,285,4.57,9/19/2006,VIZ Media LLC
90,286,4.56,9/13/2005,VIZ Media LLC
14,287,4.57,7/18/2006,VIZ Media LLC
73,288,4.5,5/3/2005,VIZ Media LLC
67,289,4.55,11/8/2005,VIZ Media LLC
11,290,3.86,11/1/1998,HarperCollins Publishers
57,291,4.52,7/5/2005,VIZ Media LLC
61,292,3.82,11/8/2005,Random House Trade Paperbacks
94,293,3.6,12/3/2002,Borgo Press
86,294,3.87,1/8/2002,Penguin Books
64,295,3.74,9/6/2005,It Books
56,296,4.02,4/12/2004,Puffin
40,297,3.83,7/7/2009,Turtleback Books
80,298,4.11,11/22/2005,Vintage Books USA
38,299,4.11,11/15/2005,Random House Large Print Publishing
85,300,4.11,12/1/2005,Vintage
95,301,4.08,10/20/2005,Newmarket Press
18,302,4.11,6/4/1998,Vintage
59,303,3.93,5/6/2003,Pocket Books
42,304,3.44,2/1/2006,Oni Press
58,305,3.41,8/1/2002,Cambridge University Press
3,306,4.7,1/1/2005,Moody Publishers
83,307,3.89,4/1/2006,Pocket Books
15,308,3.89,12/1/2005,Umbriel
93,309,3.89,12/1/2005,FonoLibro
47,310,3.84,3/28/2006,Anchor
30,311,3.84,3/28/2006,Broadway Books
93,312,3.84,5/3/2005,Pocket
82,313,3.71,4/1/2006,Pocket Books
86,314,3.71,5/1/2004,Corgi Books
81,315,3.71,8/1/2005,Bantam Press
79,316,4.04,2/1/2005,Pinnacle
85,317,4.03,10/1/1998,Gallery Books
12,318,4.18,9/1/2005,Tarcherperigee
26,319,4.18,8/7/2004,High Roads Media
7,320,3.58,6/7/2006,Pragmatic Bookshelf
38,321,3.95,6/1/2005,Firebrand Books
58,322,3.66,12/28/2004,Ballantine Books
7,323,4.26,2/1/2008,Berkley Books
12,324,4.26,6/17/2005,Recorded Books  Inc.
33,325,4.21,5/10/2005,Broadway Books
11,326,4.07,7/4/2006,Simon  Schuster
12,327,4.22,11/18/1976,Penguin Books
5,328,3.62,7/15/2000,University of Chicago Press
0,329,3.98,3/4/2009,Howard Publishing Co
73,330,3.93,3/15/2005,Zondervan
33,331,3.74,7/5/2005,Harper Perennial
0,332,3.74,4/4/2002,Penguin Books
95,333,4.07,2/21/2006,Random House
86,334,3.78,9/26/2006,Delta
2,335,4.51,7/12/1975,Vintage
60,336,3.75,7/25/2006,Ballantine Books
84,337,3.74,6/10/1999,HarperCollins Publishers  Inc.
11,338,3.65,4/1/2005,Rodale Books
18,339,3.95,11/26/2003,High Point Media
25,340,4.13,10/1/2005,John Wiley & Sons
84,341,4.07,4/18/2003,Wiley
44,342,3.15,5/15/2005,B Books
51,343,3.99,2/16/1993,Random House Books for Young Readers
27,344,3.67,9/24/2004,Red Dress Ink
1,345,4.15,10/1/1990,Penguin Books
90,346,3.31,6/1/1993,Walker & Company
71,347,4.08,3/1/2001,Ryland Peters & Small
24,348,3.96,4/4/2006,Clarkson Potter
31,349,3.95,2/22/2005,Clarkson Potter
60,350,4.09,4/3/2007,Clarkson Potter
5,351,4.09,9/26/2006,Clarkson Potter
43,352,4.06,3/25/2003,Clarkson Potter Publishers
78,353,3.92,10/1/2004,Clarkson Potter Publishers
66,354,3.97,10/17/2006,William Morrow
39,355,3.97,8/1/2006,Ediciones B
45,356,3.97,12/8/2006,Harper
55,357,4.27,6/1/2006,Putnam Publishing Group
42,358,3.91,5/3/2004,Mariner Books / Harvest Books
37,359,3.91,11/24/2005,Gallimard
96,360,3.49,9/1/1999,Penguin Books
6,361,3.65,9/22/2005,Anchor Books
62,362,3.56,2/10/2006,Lulu.com
51,363,3.41,3/28/2006,William Morrow Paperbacks
26,364,4.05,8/7/2003,Jossey-Bass
48,365,4.14,2/1/1993,Business Plus
93,366,3.68,7/7/2005,Prentice Hall
45,367,3.72,10/1/2002,Little  Brown
23,368,3.55,4/3/2012,Harper Paperbacks
5,369,3.62,10/21/1998,Harper
15,370,3.55,4/3/2007,HarperAudio
1,371,3.76,10/29/1998,Prentice Hall Press
20,372,4.05,6/25/2002,Bantam
90,373,4.05,5/4/1980,Crown Publishing Group
20,374,4.26,3/17/2004,W. W. Norton  Company
40,375,0.0,6/1/2005,BradyGames
1,376,4.18,9/1/2000,Penguin (Business)
90,377,4.42,9/27/2005,Bantam
14,378,4.07,3/1/1992,Spectra Books
45,379,3.58,6/18/2001,Tor Classics
97,380,3.96,7/1/2006,Doubleday Books
85,381,3.9,8/28/2001,Bantam
12,382,3.76,7/1/2003,Bantam
70,383,4.0,4/1/2003,Warner Books
98,384,3.78,5/30/2002,Continuum
56,385,3.91,4/24/2006,Stackpole Books
2,386,4.1,1/30/1973,Penguin Classics
55,387,3.92,1/16/2003,Oxford University Press  USA
80,388,3.92,8/25/2005,Penguin Classics
63,389,4.47,12/1/1991,Prometheus Books
28,390,4.5,2/11/2019,St. Augustines Press
91,391,4.06,6/15/2006,Hackett Publishing Company  Inc.
91,392,4.35,9/1/1998,Cornell University Press
67,393,3.85,3/15/1999,Hackett Publishing Company  Inc.
28,394,3.95,1/29/2004,Penguin Classics
78,395,3.99,1/30/2003,Penguin Books
59,396,3.99,9/1/1954,Penguin Classics
45,397,3.99,11/1/1992,Prometheus Books
98,398,3.99,11/19/1998,Oxford University Press
50,399,3.99,8/30/1970,Penguin Classics
68,400,3.99,1/17/1992,W.W. Norton & Company
83,401,3.99,3/25/1997,Everyman's Library 234
30,402,3.99,3/14/1987,University of Chicago Press
24,403,3.86,4/29/1999,Penguin Classics
43,404,3.86,3/12/1997,Hackett Publishing Company  Inc.
52,405,3.86,4/3/2004,Farrar  Straus and Giroux
47,406,4.04,11/1/1999,Penguin Classics
87,407,3.86,1/30/2003,Penguin Classics
25,408,3.86,8/1/1999,Signet Classics
83,409,3.86,9/15/2000,Hackett Publishing Company  Inc.
1,410,3.76,11/30/2006,Penguin Classics
23,411,3.76,11/5/1998,Farrar  Straus and Giroux
59,412,3.76,6/1/1999,Harper Perennial
29,413,3.76,1/30/2003,Penguin Classics
58,414,3.76,8/1/1999,Signet Classics
14,415,4.35,1/1/2001,Bolchazy-Carducci Publishers
20,416,4.22,10/1/1999,Harvard University Press
98,417,4.13,1/30/2006,Atelos Press
64,418,3.8,9/2/1999,Oxford University Press
1,419,3.94,12/3/1997,Harvard Common Press
62,420,4.5,11/7/2002,Viking
13,421,4.5,10/13/1991,Gramercy
38,422,4.02,8/1/2005,Cambridge University Press
35,423,4.44,2/1/1994,Applause Books
11,424,3.64,5/1/1995,HarperOne
61,425,3.31,9/28/1996,HarperOne
73,426,3.7,3/30/2004,HarperOne
20,427,3.57,7/3/2006,HarperOne
13,428,3.57,5/23/2006,HarperOne
52,429,3.62,4/26/2000,HarperOne
93,430,3.7,6/1/2006,Harper Perennial
37,431,4.02,12/1/2001,Penguin Books
63,432,3.69,5/30/2000,Cliffs Notes
94,433,4.02,5/29/2000,Cliffs Notes
58,434,4.29,3/24/2015,Nonpareil Books
41,435,4.32,1/1/1919,Harvard University Press
17,436,3.72,10/1/1993,Hackett Publishing Company  Inc.
90,437,4.35,1/1/1921,Harvard University Press
72,438,3.9,6/1/1998,Hackett Publishing Company  Inc.
85,439,3.9,7/17/1998,W. W. Norton & Company
27,440,4.29,1/1/1923,Harvard University Press
87,441,4.5,1/30/1989,Bryn Mawr Commentaries
86,442,4.03,2/15/1955,University of Chicago Press
99,443,4.21,1/15/1969,University of Chicago Press
71,444,4.21,11/15/1968,University of Chicago Press
25,445,4.4,8/1/2006,New York Review of Books
59,446,4.17,8/1/1990,Bantam Classics
4,447,4.0,1/15/1992,University of Chicago Press
81,448,4.31,4/15/2002,University of Chicago Press
0,449,4.03,3/27/2003,Penguin Books
59,450,4.23,1/1/1994,Loeb Classical Library
70,451,3.87,9/16/2002,Cambridge University Press
90,452,4.14,1/26/2006,Penguin Classics
40,453,3.88,2/22/2001,Oxford University Press  USA
44,454,3.78,11/9/2000,Bloomsbury Methuen Drama
89,455,3.63,7/17/2002,Dover Publications
28,456,3.86,7/17/2004,W. W. Norton  Company
61,457,4.1,12/20/2001,Oxford University Press
17,458,4.26,2/15/1995,Loeb Classical Library
72,459,3.83,2/1/1990,Oxford University Press  USA
89,460,4.47,9/1/1998,Loeb Classical Library
79,461,3.87,8/10/2006,Oxford University Press  USA
37,462,4.04,10/31/2002,Bristol Classical Press
69,463,4.2,9/13/1965,Cliffs Notes
78,464,4.03,12/1/1999,Loeb Classical Library
85,465,4.07,6/15/2002,Loeb Classical Library
80,466,4.03,3/9/2006,Bristol Classical Press
75,467,4.43,8/1/1992,University of Chicago Press
79,468,4.02,5/15/1969,University of Chicago Press
44,469,4.1,2/1/1992,University of Chicago Press
72,470,4.02,10/7/2004,Oxford University Press  USA
41,471,4.02,2/7/1984,Penguin Classics
23,472,4.02,9/15/1998,Hackett Publishing Company  Inc.
41,473,4.1,8/30/1961,Penguin Books
40,474,4.02,9/4/2004,Farrar  Straus and Giroux
71,475,4.02,11/1/1997,University of Pennsylvania Press
54,476,4.1,8/1/1992,University of Chicago Press
40,477,4.03,1/22/2004,Cambridge University Press
78,478,4.02,1/20/2004,Everyman's Library
84,479,4.1,1/1/1998,University of Pennsylvania Press
98,480,4.02,9/24/1996,Dover Publications
75,481,4.1,6/17/2004,Kessinger Publishing
59,482,4.14,5/15/1969,University of Chicago Press
26,483,3.97,5/1/1996,Plume
80,484,4.27,3/1/2001,New American Library
3,485,3.97,11/1/2002,Mariner Books
43,486,3.97,1/3/2000,Penguin Books
32,487,3.97,3/15/2003,Hackett Publishing Company  Inc.
54,488,3.97,10/18/1994,Alfred A. Knopf
71,489,4.14,4/30/1953,Penguin
44,490,3.94,9/17/1998,Oxford University Press
80,491,3.7,6/22/2006,Prestwick House - (Literary Touchstone Classic)
14,492,3.97,9/1/1958,Signet Books (NY)
82,493,3.7,8/1/2006,Cambridge University Press
93,494,3.7,7/1/2005,Simon  Schuster
2,495,4.06,11/1/1984,Plume
10,496,3.94,8/27/1996,Routledge
51,497,4.21,3/1/1984,Bantam Classics
18,498,3.83,1/29/1998,University of Pennsylvania Press
41,499,3.77,9/15/1998,Hackett Publishing Company  Inc.
35,500,3.95,1/30/2003,Penguin Classics
86,501,3.42,5/1/2003,Focus Publishing/R. Pullins Company
22,502,3.75,12/15/1969,Oxford University Press  USA
80,503,4.07,12/15/1998,Loeb Classical Library/Harvard University Press
55,504,3.94,2/28/1964,Penguin Books
91,505,4.03,1/6/2003,Harcourt
67,506,4.21,5/1/2002,Harvard University Press
30,507,2.8,12/29/1983,Cliffs Notes
8,508,4.07,10/1/1995,Oxford University Press
64,509,3.85,2/1/1970,Signet
70,510,3.6,2/25/1999,Oxford University Press  USA
3,511,3.85,3/1/2003,Hackett Publishing Company  Inc.
81,512,3.69,7/27/1978,Penguin Classics
16,513,4.33,4/13/2000,Cambridge University Press
93,514,3.88,5/18/2004,Vintage
15,515,3.64,8/8/2006,Little Brown and Company
93,516,3.98,7/1/2004,Simon Schuster
56,517,3.94,12/2/2005,Scribner
5,518,3.99,12/31/2002,Penguin Books
29,519,3.46,8/27/2001,Berrett-Koehler Publishers
45,520,4.17,6/1/2001,Anagrama
79,521,4.14,7/15/2009,Anagrama
86,522,3.76,8/1/2004,Granta UK
35,523,3.96,3/1/2008,Anagrama
4,524,3.76,7/1/2005,Anagrama
3,525,2.83,3/11/2005,Longman Publishing Group
93,526,3.5,7/29/2005,Longman Publishing Group
38,527,4.05,7/1/2003,Seix Barral
47,528,3.92,12/1/2002,New City Press
94,529,3.92,9/12/2000,Random House
98,530,4.04,10/1/1999,New City Press
92,531,4.27,11/24/2000,University of California Press
66,532,4.03,1/11/1958,Library of Liberal Arts/Bobb-Merrill (Indianapolis  IN)
30,533,3.92,1/1/1993,Hackett Publ. Co Inc
10,534,3.55,8/30/2005,Penguin Books
26,535,3.71,6/7/2001,Oxford University Press  USA
8,536,3.94,5/1/2004,New City Press
80,537,4.07,5/1/2001,Ecco Press
32,538,4.07,2/1/2003,Santillana USA Publishing Company
27,539,4.05,4/15/1995,Harcourt Brace
69,540,4.05,8/3/2004,Penguin
12,541,4.05,11/17/2003,W. W. Norton  Company
76,542,4.27,1/15/1998,University of Oklahoma Press
60,543,4.32,1/15/1978,University of Oklahoma Press
60,544,4.36,9/1/1982,Wayne State University Press
50,545,4.02,1/1/1929,Harvard University Press
51,546,4.12,1/18/2005,University of California Press
1,547,4.52,1/1/1985,Harvard University Press
93,548,4.42,1/1/1977,Harvard University Press
22,549,4.08,7/1/1995,Wayne State University Press
46,550,3.71,11/15/1979,University of Oklahoma Press
33,551,4.62,11/16/1997,Princeton University Press
83,552,3.64,9/1/2007,Oxford University Press
43,553,3.64,6/5/2003,Oxford University Press  USA
67,554,4.07,8/13/1999,Prentice Hall
5,555,3.86,3/19/1992,Everyman
28,556,3.79,11/1/2005,University of Chicago Press
38,557,4.12,8/5/1986,Cambridge University Press
79,558,3.4,4/4/2002,Cambridge University Press
77,559,3.73,1/26/1995,Cambridge University Press
92,560,3.42,5/4/2006,Tarcher
26,561,4.06,8/12/2003,Three Rivers Press (CA)
13,562,3.95,1/7/2003,Simon  Schuster
39,563,3.61,4/10/2006,Simon  Schuster
7,564,4.03,7/11/2005,W.W. Norton
18,565,3.87,4/10/1997,North Point Press
12,566,3.98,1/20/1997,Anchor Books
23,567,3.92,4/1/2001,Thomas Nelson
26,568,4.26,8/12/2003,Simon  Schuster
89,569,4.01,11/6/2006,Warner Books (NY)
55,570,3.78,7/25/2006,Jove
83,571,3.86,1/1/2001,Scholastic
97,572,4.17,8/10/2004,Alfred A. Knopf Books for Young Readers
31,573,2.67,12/1/2006,Libraries Unlimited
70,574,3.63,5/1/2002,Owl Books (Henry Holt)
70,575,4.04,10/1/1978,Pantheon Books (NY)
99,576,4.04,10/29/1998,Penguin
56,577,4.08,7/30/1998,Penguin
74,578,4.45,9/7/1995,Penguin Books Ltd
30,579,4.26,2/11/2004,Oxford University Press
20,580,4.26,9/1/2005,Penguin Books
47,581,4.26,5/5/2005,Dover Publications
7,582,4.26,9/20/2004,Barnes  Noble Classics
50,583,4.0,7/10/2003,Anchor Books
85,584,3.71,10/6/1998,Villard
94,585,4.17,10/19/1999,Anchor Books
61,586,4.01,9/4/2001,Modern Library
35,587,3.68,4/18/2006,Farrar  Straus and Giroux (NY)
92,588,3.68,1/1/2006,Planeta Publishing
63,589,4.07,10/12/2006,Mountaineers Books
77,590,3.65,1/1/1989,Scholastic
41,591,4.07,4/6/2004,Signet Classics
64,592,4.07,10/1/2004,Sterling
68,593,4.07,1/1/2000,Scholastic Paperbacks
