user,item,rating,timestamp,feature Str
183,3,1.0,10th July 2023,Economy Class
184,3,2.0,1st July 2023,Economy Class
185,3,1.0,30th June 2023,Economy Class
186,3,1.0,30th June 2023,Economy Class
187,3,1.0,29th June 2023,Economy Class
188,3,1.0,28th June 2023,Economy Class
189,3,9.0,27th June 2023,Economy Class
190,3,1.0,25th June 2023,Economy Class
191,3,1.0,20th June 2023,Economy Class
192,3,1.0,18th June 2023,Economy Class
193,3,1.0,17th June 2023,Economy Class
194,3,7.0,14th June 2023,Business Class
195,3,2.0,14th June 2023,Economy Class
196,3,3.0,13th June 2023,Economy Class
197,3,1.0,13th June 2023,Economy Class
198,3,1.0,11th June 2023,Business Class
199,3,7.0,4th June 2023,Economy Class
200,3,1.0,28th May 2023,Business Class
201,3,3.0,28th May 2023,Economy Class
202,3,2.0,27th May 2023,Economy Class
203,3,1.0,24th May 2023,Economy Class
204,3,1.0,23rd May 2023,Economy Class
205,3,8.0,19th May 2023,Premium Economy
206,3,1.0,18th May 2023,Business Class
207,3,3.0,18th May 2023,Economy Class
208,3,3.0,17th May 2023,Business Class
209,3,3.0,14th May 2023,Economy Class
210,3,1.0,12th May 2023,Economy Class
211,3,1.0,10th May 2023,Economy Class
212,3,1.0,8th May 2023,Economy Class
213,3,3.0,1st May 2023,Economy Class
214,3,1.0,27th April 2023,Economy Class
215,3,9.0,15th April 2023,Economy Class
216,3,1.0,15th April 2023,Economy Class
217,3,1.0,9th April 2023,Economy Class
218,3,2.0,7th April 2023,Economy Class
219,3,1.0,3rd April 2023,Economy Class
220,3,6.0,28th February 2023,Economy Class
221,3,6.0,30th January 2023,Economy Class
222,3,1.0,9th January 2023,Economy Class
223,3,1.0,8th January 2023,Business Class
224,3,4.0,7th January 2023,Economy Class
225,3,1.0,27th December 2022,Economy Class
226,3,1.0,24th December 2022,Economy Class
227,3,1.0,19th December 2022,Economy Class
228,3,2.0,17th December 2022,Economy Class
229,3,1.0,15th December 2022,Premium Economy
230,3,1.0,13th December 2022,Economy Class
231,3,3.0,12th December 2022,Economy Class
232,3,2.0,1st December 2022,Economy Class
233,3,1.0,17th November 2022,Economy Class
234,3,3.0,13th November 2022,Economy Class
235,3,1.0,7th November 2022,Economy Class
236,3,2.0,6th November 2022,Economy Class
237,3,1.0,4th November 2022,Economy Class
238,3,1.0,29th October 2022,Economy Class
239,3,1.0,18th October 2022,Economy Class
240,3,2.0,13th October 2022,Economy Class
241,3,1.0,13th October 2022,Economy Class
242,3,1.0,12th October 2022,Economy Class
243,3,1.0,8th October 2022,Economy Class
244,3,1.0,27th September 2022,Business Class
245,3,1.0,27th September 2022,Economy Class
246,3,5.0,25th September 2022,Economy Class
247,3,1.0,21st September 2022,Economy Class
248,3,2.0,18th September 2022,Economy Class
249,3,1.0,15th September 2022,Economy Class
250,3,1.0,15th September 2022,Economy Class
251,3,4.0,15th September 2022,Economy Class
252,3,1.0,15th September 2022,Economy Class
253,3,1.0,13th September 2022,Economy Class
254,3,4.0,12th September 2022,Economy Class
255,3,1.0,12th September 2022,Economy Class
256,3,1.0,11th September 2022,Business Class
257,3,2.0,7th September 2022,Economy Class
258,3,6.0,6th September 2022,Business Class
259,3,1.0,6th September 2022,Economy Class
260,3,9.0,4th September 2022,Economy Class
261,3,1.0,3rd September 2022,Economy Class
262,3,2.0,30th August 2022,Economy Class
263,3,2.0,29th August 2022,Economy Class
264,3,1.0,28th August 2022,Economy Class
265,3,2.0,24th August 2022,Economy Class
266,3,6.0,22nd August 2022,Economy Class
267,3,1.0,19th August 2022,Economy Class
268,3,1.0,16th August 2022,Economy Class
269,3,2.0,16th August 2022,Economy Class
270,3,1.0,16th August 2022,Economy Class
271,3,1.0,14th August 2022,Economy Class
272,3,1.0,14th August 2022,Economy Class
273,3,1.0,11th August 2022,Economy Class
274,3,1.0,11th August 2022,Economy Class
275,3,1.0,9th August 2022,Economy Class
276,3,8.0,9th August 2022,Economy Class
277,4,9.0,3rd May 2019,Economy Class
278,4,9.0,3rd May 2019,Economy Class
279,4,8.0,17th July 2017,Economy Class
280,5,8.0,31st December 2010,Economy Class
281,5,1.0,25th November 2010,
282,5,1.0,10th April 2008,
283,6,1.0,21st January 2023,Economy Class
284,6,1.0,2nd September 2022,Economy Class
285,6,5.0,30th January 2022,Business Class
286,6,1.0,10th November 2021,Economy Class
287,6,1.0,25th September 2021,Business Class
288,6,2.0,21st September 2021,Economy Class
289,6,5.0,12th September 2021,Business Class
290,6,7.0,3rd September 2021,Premium Economy
291,6,2.0,28th August 2021,Economy Class
292,6,8.0,16th August 2021,Premium Economy
293,6,4.0,4th July 2021,Economy Class
294,6,1.0,27th June 2021,Economy Class
295,6,1.0,15th March 2021,Economy Class
296,6,1.0,12th January 2021,Economy Class
297,6,1.0,16th December 2020,Economy Class
298,6,1.0,12th December 2020,Economy Class
299,6,1.0,2nd November 2020,Economy Class
300,6,1.0,31st October 2020,Business Class
301,6,1.0,23rd October 2020,Economy Class
302,6,9.0,27th August 2020,Premium Economy
303,6,1.0,22nd August 2020,Economy Class
304,6,1.0,19th August 2020,Economy Class
305,6,1.0,10th August 2020,Economy Class
306,6,1.0,6th August 2020,Economy Class
307,6,1.0,23rd June 2020,Economy Class
308,6,1.0,3rd June 2020,Business Class
309,6,8.0,4th April 2020,Economy Class
310,6,2.0,24th March 2020,Business Class
311,6,2.0,20th March 2020,Economy Class
312,6,2.0,19th March 2020,Business Class
313,6,2.0,19th March 2020,Economy Class
314,6,1.0,8th March 2020,Economy Class
315,6,9.0,6th March 2020,Economy Class
316,6,9.0,4th March 2020,Economy Class
317,6,1.0,2nd March 2020,Economy Class
318,6,1.0,11th February 2020,Economy Class
319,6,7.0,7th February 2020,Economy Class
320,6,1.0,6th February 2020,Economy Class
321,6,2.0,29th January 2020,Economy Class
322,6,2.0,20th January 2020,Economy Class
323,6,1.0,8th January 2020,Economy Class
324,6,2.0,7th January 2020,Economy Class
325,6,6.0,7th January 2020,Economy Class
326,6,1.0,5th January 2020,Economy Class
327,6,1.0,25th December 2019,Economy Class
328,6,9.0,14th December 2019,Economy Class
329,6,1.0,9th December 2019,Economy Class
330,6,2.0,27th November 2019,Economy Class
331,6,7.0,24th October 2019,Economy Class
332,6,1.0,23rd October 2019,Economy Class
333,6,2.0,21st October 2019,Economy Class
334,6,1.0,19th October 2019,Economy Class
335,6,3.0,18th October 2019,Economy Class
336,6,1.0,10th October 2019,Business Class
337,6,6.0,8th October 2019,Premium Economy
338,6,2.0,28th September 2019,Economy Class
339,6,1.0,23rd September 2019,Economy Class
340,6,1.0,19th September 2019,Economy Class
341,6,1.0,18th September 2019,Economy Class
342,6,6.0,17th September 2019,Economy Class
343,6,2.0,13th September 2019,Economy Class
344,6,1.0,12th September 2019,Economy Class
345,6,1.0,10th September 2019,Economy Class
346,6,3.0,10th September 2019,Economy Class
347,6,1.0,9th September 2019,Economy Class
348,6,8.0,4th September 2019,Economy Class
349,6,9.0,4th September 2019,Economy Class
350,6,8.0,4th September 2019,Economy Class
351,6,1.0,31st August 2019,Economy Class
352,6,1.0,31st August 2019,Business Class
353,6,1.0,27th August 2019,Economy Class
354,6,3.0,10th August 2019,Economy Class
355,6,1.0,7th August 2019,Economy Class
356,6,4.0,30th July 2019,Economy Class
357,6,9.0,28th July 2019,Economy Class
358,6,9.0,24th July 2019,Economy Class
359,6,1.0,9th July 2019,Business Class
360,6,3.0,8th July 2019,Economy Class
361,6,1.0,8th July 2019,Economy Class
362,6,1.0,2nd July 2019,Economy Class
363,6,8.0,28th June 2019,Economy Class
364,6,1.0,27th June 2019,Economy Class
365,6,1.0,25th June 2019,Economy Class
366,6,1.0,6th June 2019,Economy Class
367,6,2.0,3rd June 2019,Economy Class
368,6,2.0,1st June 2019,Economy Class
369,6,1.0,28th May 2019,Economy Class
370,6,1.0,26th May 2019,Business Class
371,6,9.0,26th May 2019,Economy Class
372,6,2.0,16th May 2019,Economy Class
373,6,1.0,14th May 2019,Economy Class
374,6,1.0,11th May 2019,Economy Class
375,6,3.0,10th May 2019,Economy Class
376,6,1.0,6th May 2019,Economy Class
377,6,1.0,5th May 2019,Economy Class
378,6,1.0,4th May 2019,Economy Class
379,6,2.0,1st May 2019,Economy Class
380,6,1.0,1st May 2019,Economy Class
381,6,3.0,29th April 2019,Economy Class
382,6,1.0,24th April 2019,Economy Class
383,7,2.0,3rd April 2023,Economy Class
384,8,2.0,25th July 2023,Economy Class
385,8,2.0,25th June 2023,Economy Class
386,8,6.0,20th March 2023,Economy Class
387,8,1.0,10th February 2023,Economy Class
388,8,1.0,28th January 2023,Business Class
389,8,1.0,24th January 2023,Economy Class
390,8,2.0,23rd December 2022,Economy Class
391,8,8.0,29th November 2022,Economy Class
392,8,1.0,27th November 2022,Economy Class
393,8,7.0,4th September 2022,Economy Class
394,8,1.0,8th March 2022,Business Class
395,8,1.0,17th February 2022,Economy Class
396,8,1.0,10th December 2021,Economy Class
397,8,1.0,23rd November 2021,Economy Class
398,8,1.0,2nd February 2021,Economy Class
399,8,1.0,15th December 2020,Economy Class
400,8,1.0,30th March 2020,Business Class
401,8,1.0,2nd December 2019,Economy Class
402,8,1.0,17th October 2019,Economy Class
403,8,1.0,16th July 2019,Economy Class
404,8,1.0,13th June 2019,Economy Class
405,8,1.0,1st June 2019,Economy Class
406,8,7.0,13th May 2019,Economy Class
407,8,8.0,6th May 2019,Economy Class
408,8,2.0,4th May 2019,Premium Economy
409,8,1.0,28th March 2019,Economy Class
410,8,6.0,23rd February 2019,Economy Class
411,8,4.0,15th January 2019,Economy Class
412,8,1.0,3rd December 2018,Economy Class
413,8,1.0,22nd November 2018,Economy Class
414,8,1.0,27th October 2018,Economy Class
415,8,1.0,11th May 2018,Economy Class
416,8,8.0,15th March 2018,Economy Class
417,8,7.0,7th March 2018,Economy Class
418,8,1.0,22nd February 2018,Economy Class
419,8,1.0,19th December 2017,Economy Class
420,8,1.0,15th December 2017,Economy Class
421,8,9.0,29th November 2017,Economy Class
422,8,9.0,15th November 2017,Business Class
423,8,9.0,2nd November 2017,Economy Class
424,8,8.0,25th September 2017,Economy Class
425,8,8.0,25th September 2017,Economy Class
426,8,3.0,30th August 2017,Business Class
427,8,1.0,18th August 2017,Economy Class
428,8,2.0,30th April 2017,Economy Class
429,8,7.0,14th March 2017,Business Class
430,8,9.0,26th February 2017,Business Class
431,8,1.0,24th February 2017,Economy Class
432,8,6.0,16th February 2017,Business Class
433,8,1.0,26th January 2017,Economy Class
434,8,9.0,23rd January 2017,Economy Class
435,8,8.0,20th January 2017,Premium Economy
436,8,1.0,8th January 2017,Economy Class
437,8,3.0,28th December 2016,Economy Class
438,8,6.0,22nd December 2016,Economy Class
439,8,4.0,18th December 2016,Economy Class
440,8,1.0,25th November 2016,Economy Class
441,8,3.0,12th August 2016,Economy Class
442,8,2.0,28th June 2016,Premium Economy
443,8,4.0,5th June 2016,Economy Class
444,8,7.0,12th April 2016,Economy Class
445,8,7.0,3rd April 2016,Business Class
446,8,5.0,14th January 2016,Economy Class
447,8,9.0,3rd January 2016,Economy Class
448,8,9.0,16th December 2015,Economy Class
449,8,3.0,4th December 2015,Business Class
450,8,9.0,25th November 2015,Economy Class
451,8,7.0,19th November 2015,Economy Class
452,8,1.0,2nd September 2015,Economy Class
453,8,5.0,30th July 2015,Economy Class
454,8,2.0,5th July 2015,Business Class
455,8,7.0,4th June 2015,Economy Class
456,8,9.0,31st May 2015,Economy Class
457,8,3.0,11th May 2015,Economy Class
458,8,5.0,30th April 2015,Business Class
459,8,1.0,9th March 2015,Business Class
460,8,1.0,24th February 2015,Economy Class
461,8,1.0,19th January 2015,Economy Class
462,8,8.0,14th January 2015,Business Class
463,8,1.0,22nd December 2014,Economy Class
464,8,8.0,10th December 2014,Premium Economy
465,8,8.0,10th December 2014,Economy Class
466,8,7.0,28th October 2014,Business Class
467,8,7.0,12th October 2014,Business Class
468,8,2.0,26th August 2014,Economy Class
469,8,1.0,29th July 2014,Economy Class
470,8,7.0,4th June 2014,Economy Class
471,8,3.0,22nd April 2014,Business Class
472,8,1.0,15th April 2014,Premium Economy
473,8,2.0,14th April 2014,Economy Class
474,8,8.0,10th April 2014,Economy Class
475,8,8.0,11th March 2014,Economy Class
476,8,3.0,26th February 2014,Economy Class
477,8,8.0,15th February 2014,Economy Class
478,8,1.0,12th February 2014,Economy Class
479,8,3.0,25th January 2014,Economy Class
480,8,8.0,13th January 2014,Economy Class
481,9,1.0,21st October 2019,Economy Class
482,9,2.0,2nd September 2019,Economy Class
483,9,1.0,22nd November 2018,First Class
484,9,1.0,6th November 2018,Economy Class
485,9,1.0,3rd June 2018,Economy Class
486,9,1.0,27th January 2018,Economy Class
487,9,1.0,4th January 2018,Economy Class
488,9,8.0,14th January 2016,Economy Class
489,9,7.0,25th April 2012,Economy Class
490,10,1.0,25th July 2023,Economy Class
491,10,4.0,13th June 2023,Economy Class
492,10,1.0,6th June 2023,Economy Class
493,10,1.0,6th June 2023,Premium Economy
494,10,1.0,5th June 2023,Economy Class
495,10,2.0,28th May 2023,Business Class
496,10,2.0,27th May 2023,Economy Class
497,10,1.0,26th May 2023,Economy Class
498,10,1.0,26th May 2023,Economy Class
499,10,1.0,25th May 2023,Economy Class
500,10,1.0,24th May 2023,Economy Class
501,10,1.0,22nd May 2023,Economy Class
502,10,1.0,20th May 2023,Economy Class
503,10,4.0,20th May 2023,Business Class
504,10,1.0,17th May 2023,Economy Class
505,10,1.0,13th May 2023,Economy Class
506,10,8.0,2nd May 2023,Economy Class
507,10,8.0,23rd April 2023,Economy Class
508,10,2.0,14th April 2023,Economy Class
509,10,1.0,8th April 2023,Economy Class
510,10,1.0,8th April 2023,Economy Class
511,10,1.0,4th April 2023,Economy Class
512,10,2.0,1st April 2023,Economy Class
513,10,1.0,1st April 2023,Economy Class
514,10,2.0,27th March 2023,Economy Class
515,10,2.0,21st March 2023,Business Class
516,10,1.0,16th March 2023,Premium Economy
517,10,1.0,15th March 2023,Economy Class
518,10,1.0,10th March 2023,Economy Class
519,10,1.0,28th February 2023,Premium Economy
520,10,1.0,20th February 2023,Economy Class
521,10,1.0,10th February 2023,Business Class
522,10,1.0,9th January 2023,Economy Class
523,10,2.0,7th January 2023,Premium Economy
524,10,1.0,28th December 2022,Economy Class
525,10,8.0,17th December 2022,Economy Class
526,10,1.0,10th December 2022,Economy Class
527,10,1.0,6th December 2022,Business Class
528,10,1.0,5th December 2022,Economy Class
529,10,1.0,3rd December 2022,Economy Class
530,10,1.0,3rd December 2022,Economy Class
531,10,1.0,30th November 2022,Business Class
532,10,2.0,29th November 2022,Economy Class
533,10,1.0,25th November 2022,Economy Class
534,10,2.0,16th November 2022,Business Class
535,10,1.0,15th November 2022,Economy Class
536,10,1.0,10th November 2022,Economy Class
537,10,1.0,7th November 2022,First Class
538,10,1.0,26th October 2022,Economy Class
539,10,1.0,20th October 2022,Economy Class
540,10,1.0,12th October 2022,Economy Class
541,10,1.0,12th October 2022,Economy Class
542,10,3.0,3rd October 2022,Economy Class
543,10,6.0,28th September 2022,Business Class
544,10,1.0,27th September 2022,Economy Class
545,10,1.0,14th September 2022,Economy Class
546,10,1.0,10th September 2022,Economy Class
547,10,1.0,1st September 2022,Premium Economy
548,10,1.0,24th August 2022,Economy Class
549,10,1.0,20th August 2022,Economy Class
550,10,1.0,18th August 2022,Economy Class
551,10,1.0,16th August 2022,Economy Class
552,10,1.0,28th July 2022,Business Class
553,10,1.0,3rd July 2022,Business Class
554,10,1.0,3rd July 2022,Economy Class
555,10,1.0,30th June 2022,Business Class
556,10,1.0,23rd June 2022,Economy Class
557,10,2.0,23rd June 2022,Economy Class
558,10,1.0,17th June 2022,Economy Class
559,10,1.0,16th June 2022,Economy Class
560,10,1.0,13th June 2022,Business Class
561,10,1.0,10th June 2022,Business Class
562,10,1.0,8th June 2022,Economy Class
563,10,1.0,7th June 2022,Economy Class
564,10,1.0,4th June 2022,Business Class
565,10,1.0,30th May 2022,Economy Class
566,10,1.0,30th May 2022,Economy Class
567,10,1.0,28th May 2022,First Class
568,10,1.0,21st May 2022,Premium Economy
569,10,1.0,18th May 2022,Economy Class
570,10,2.0,12th May 2022,Business Class
571,10,1.0,7th May 2022,Economy Class
572,10,1.0,29th April 2022,Economy Class
573,10,1.0,28th April 2022,Economy Class
574,10,1.0,27th April 2022,Economy Class
575,10,1.0,9th April 2022,Economy Class
576,10,1.0,6th April 2022,Economy Class
577,10,1.0,6th April 2022,Economy Class
578,10,1.0,31st March 2022,Economy Class
579,10,1.0,31st March 2022,Economy Class
580,10,1.0,24th March 2022,Economy Class
581,10,2.0,22nd March 2022,Economy Class
582,10,1.0,14th March 2022,Economy Class
583,10,1.0,14th March 2022,Economy Class
584,10,1.0,7th March 2022,Economy Class
585,10,1.0,3rd March 2022,Economy Class
586,10,2.0,21st February 2022,Business Class
587,10,1.0,21st February 2022,Economy Class
588,10,2.0,18th February 2022,Economy Class
589,10,5.0,16th February 2022,Economy Class
590,11,8.0,9th August 2012,Economy Class
591,11,7.0,28th February 2012,Economy Class
592,11,1.0,21st October 2011,Economy Class
593,11,4.0,24th April 2011,Economy Class
594,11,1.0,20th April 2010,
595,11,6.0,23rd August 2009,
596,12,1.0,4th May 2021,Premium Economy
597,12,2.0,20th April 2021,Economy Class
598,12,1.0,12th October 2020,Economy Class
599,12,1.0,22nd September 2020,Economy Class
600,12,1.0,9th April 2020,Economy Class
601,12,1.0,20th March 2020,Economy Class
602,12,1.0,10th February 2019,Economy Class
603,12,6.0,5th February 2019,Economy Class
604,12,1.0,22nd February 2018,Economy Class
605,13,6.0,10th April 2011,Economy Class
606,13,3.0,9th January 2011,Economy Class
607,13,7.0,23rd December 2010,Economy Class
608,13,7.0,12th October 2010,Business Class
609,13,8.0,12th July 2010,Economy Class
610,13,1.0,20th June 2010,Economy Class
611,13,8.0,26th May 2010,Economy Class
612,13,8.0,19th March 2010,Economy Class
613,13,8.0,15th February 2010,Economy Class
614,13,8.0,23rd January 2010,Economy Class
615,13,2.0,20th January 2010,Economy Class
616,13,9.0,14th January 2010,Economy Class
617,13,9.0,18th October 2009,Economy Class
618,13,5.0,7th October 2009,Economy Class
619,13,8.0,23rd August 2009,Economy Class
620,13,4.0,16th July 2009,
621,13,3.0,4th May 2009,
622,13,3.0,27th April 2009,
623,13,4.0,2nd February 2009,
624,13,3.0,6th January 2009,
625,13,3.0,22nd December 2008,
626,13,3.0,11th November 2008,
627,13,2.0,7th November 2008,
628,13,3.0,18th September 2008,
629,13,4.0,26th August 2008,
630,13,2.0,17th June 2008,
631,13,1.0,30th May 2008,
632,14,1.0,17th August 2019,Economy Class
633,14,1.0,1st August 2019,Economy Class
634,14,1.0,1st June 2019,Economy Class
635,14,1.0,6th October 2018,Economy Class
636,14,8.0,20th April 2018,Economy Class
637,14,1.0,9th March 2018,Economy Class
638,14,2.0,7th December 2017,Economy Class
639,14,1.0,1st April 2016,Economy Class
640,14,7.0,30th March 2015,Economy Class
641,14,9.0,30th March 2014,Economy Class
642,14,9.0,17th January 2012,Economy Class
643,14,1.0,21st January 2008,
644,14,4.0,9th December 2007,
645,15,1.0,5th May 2023,Economy Class
646,15,9.0,8th March 2021,Economy Class
647,15,2.0,26th December 2019,Economy Class
648,15,1.0,3rd August 2018,Economy Class
649,15,9.0,19th July 2018,Economy Class
650,15,1.0,25th March 2018,Economy Class
651,15,1.0,18th October 2017,Economy Class
652,15,1.0,23rd June 2017,Economy Class
653,15,1.0,23rd June 2017,Economy Class
654,15,1.0,23rd May 2017,Economy Class
655,15,3.0,17th January 2017,Economy Class
656,15,1.0,13th May 2016,Economy Class
657,15,2.0,22nd December 2015,Economy Class
658,15,3.0,20th June 2015,Economy Class
659,15,8.0,16th June 2015,Economy Class
660,15,4.0,3rd March 2014,Economy Class
661,15,1.0,14th August 2013,Business Class
662,15,8.0,28th May 2013,Economy Class
663,15,9.0,12th November 2012,Economy Class
664,15,1.0,1st July 2012,Economy Class
665,15,2.0,10th May 2012,Economy Class
666,15,1.0,1st April 2012,Economy Class
667,15,7.0,9th December 2011,Economy Class
668,15,1.0,17th September 2011,Economy Class
