user,item,rating,timestamp
322,0,5.0,2024-12-17 22:16:16
323,0,5.0,2024-12-17 22:15:37
324,22,5.0,2024-12-17 22:14:30
325,23,5.0,2024-12-17 22:14:25
326,24,3.0,2024-12-17 22:10:03
327,0,1.0,2024-12-17 22:07:24
328,0,1.0,2024-12-17 22:05:10
329,2,5.0,2024-12-17 22:01:30
330,2,5.0,2024-12-17 21:59:04
331,0,5.0,2024-12-17 21:49:33
332,0,5.0,2024-12-17 21:46:03
333,0,1.0,2024-12-17 21:44:23
334,0,5.0,2024-12-17 21:43:39
335,0,2.0,2024-12-17 21:40:17
336,0,5.0,2024-12-17 21:37:54
337,2,5.0,2024-12-17 21:36:29
338,0,5.0,2024-12-17 21:35:49
339,4,5.0,2024-12-17 21:35:30
340,0,5.0,2024-12-17 21:34:30
341,25,3.0,2024-12-17 21:33:27
342,26,1.0,2024-12-17 21:31:52
343,2,1.0,2024-12-17 21:31:17
344,0,5.0,2024-12-17 21:28:50
345,0,5.0,2024-12-17 21:28:33
346,0,3.0,2024-12-17 21:23:31
347,2,1.0,2024-12-17 21:23:03
348,0,5.0,2024-12-17 21:22:28
349,0,5.0,2024-12-17 21:21:28
350,0,5.0,2024-12-17 21:20:15
351,0,5.0,2024-12-17 21:12:20
352,0,5.0,2024-12-17 21:05:30
353,2,5.0,2024-12-17 21:02:27
354,0,2.0,2024-12-17 21:02:14
355,0,5.0,2024-12-17 20:58:31
356,2,5.0,2024-12-17 20:52:49
357,0,5.0,2024-12-17 20:47:48
358,0,5.0,2024-12-17 20:47:13
359,0,1.0,2024-12-17 20:47:08
360,8,5.0,2024-12-17 20:46:17
361,0,5.0,2024-12-17 20:38:54
362,4,5.0,2024-12-17 20:37:18
363,0,5.0,2024-12-17 20:36:57
364,0,5.0,2024-12-17 20:35:53
365,0,5.0,2024-12-17 20:33:44
366,2,5.0,2024-12-17 20:28:55
367,0,1.0,2024-12-17 20:24:55
368,0,5.0,2024-12-17 20:23:52
369,0,5.0,2024-12-17 20:23:39
370,0,5.0,2024-12-17 20:22:56
371,2,5.0,2024-12-17 20:21:55
372,0,1.0,2024-12-17 20:19:26
373,0,5.0,2024-12-17 20:19:10
374,0,2.0,2024-12-17 20:18:24
375,0,5.0,2024-12-17 20:17:32
376,0,5.0,2024-12-17 20:13:35
377,0,5.0,2024-12-17 20:06:11
378,27,5.0,2024-12-17 20:04:53
379,0,5.0,2024-12-17 19:59:16
380,4,5.0,2024-12-17 19:58:07
381,0,5.0,2024-12-17 19:57:51
382,2,5.0,2024-12-17 19:54:40
383,2,5.0,2024-12-17 19:53:19
384,0,5.0,2024-12-17 19:52:12
385,8,5.0,2024-12-17 19:51:15
386,2,5.0,2024-12-17 19:50:25
387,10,5.0,2024-12-17 19:47:37
388,28,5.0,2024-12-17 19:42:09
389,0,1.0,2024-12-17 19:41:53
390,0,5.0,2024-12-17 19:41:50
391,0,5.0,2024-12-17 19:41:38
392,0,5.0,2024-12-17 19:40:04
393,2,1.0,2024-12-17 19:32:54
394,0,2.0,2024-12-17 19:31:36
395,0,1.0,2024-12-17 19:30:49
396,0,5.0,2024-12-17 19:29:42
397,0,5.0,2024-12-17 19:28:58
398,2,1.0,2024-12-17 19:25:19
399,0,5.0,2024-12-17 19:25:08
400,0,5.0,2024-12-17 19:23:29
401,2,1.0,2024-12-17 19:17:16
402,0,5.0,2024-12-17 19:13:03
403,0,4.0,2024-12-17 19:11:46
404,2,5.0,2024-12-17 19:11:16
405,0,5.0,2024-12-17 19:10:36
406,29,4.0,2024-12-17 19:10:23
407,30,1.0,2024-12-17 19:09:55
408,0,5.0,2024-12-17 19:09:49
409,0,1.0,2024-12-17 19:08:26
410,0,4.0,2024-12-17 19:06:31
411,0,5.0,2024-12-17 19:03:53
412,4,4.0,2024-12-17 19:01:05
413,0,5.0,2024-12-17 18:59:36
414,2,5.0,2024-12-17 18:58:48
415,0,5.0,2024-12-17 18:54:33
416,0,4.0,2024-12-17 18:54:12
417,31,5.0,2024-12-17 18:50:06
418,0,5.0,2024-12-17 18:46:49
419,2,1.0,2024-12-17 18:43:36
420,2,1.0,2024-12-17 18:41:56
421,0,5.0,2024-12-17 18:38:36
422,0,1.0,2024-12-17 18:36:26
423,4,1.0,2024-12-17 18:33:41
424,4,5.0,2024-12-17 18:29:43
425,0,5.0,2024-12-17 18:24:09
426,8,1.0,2024-12-17 18:22:54
427,0,5.0,2024-12-17 18:22:24
428,32,1.0,2024-12-17 18:20:49
429,8,1.0,2024-12-17 18:17:58
430,0,3.0,2024-12-17 18:14:56
431,5,5.0,2024-12-17 18:10:15
432,0,1.0,2024-12-17 18:10:09
433,2,5.0,2024-12-17 18:07:15
434,4,5.0,2024-12-17 18:02:33
435,0,5.0,2024-12-17 18:01:18
436,0,5.0,2024-12-17 17:59:16
437,0,5.0,2024-12-17 17:58:43
438,4,5.0,2024-12-17 17:57:18
439,14,1.0,2024-12-17 17:56:31
440,0,5.0,2024-12-17 17:56:28
441,0,1.0,2024-12-17 17:52:20
442,2,4.0,2024-12-17 17:51:53
443,0,5.0,2024-12-17 17:50:45
444,0,1.0,2024-12-17 17:49:39
445,0,5.0,2024-12-17 17:47:04
446,0,4.0,2024-12-17 17:46:30
447,0,5.0,2024-12-17 17:46:07
448,0,5.0,2024-12-17 17:45:55
449,0,5.0,2024-12-17 17:41:26
450,2,5.0,2024-12-17 17:40:31
451,33,5.0,2024-12-17 17:39:48
452,0,5.0,2024-12-17 17:38:12
453,34,4.0,2024-12-17 17:32:15
454,0,5.0,2024-12-17 17:26:28
455,0,5.0,2024-12-17 17:26:16
456,0,1.0,2024-12-17 17:25:32
457,0,5.0,2024-12-17 17:23:59
458,2,5.0,2024-12-17 17:10:34
459,0,1.0,2024-12-17 17:06:05
460,14,5.0,2024-12-17 16:58:40
461,0,5.0,2024-12-17 16:56:37
462,0,5.0,2024-12-17 16:54:52
463,0,4.0,2024-12-17 16:54:43
464,5,5.0,2024-12-17 16:53:44
465,0,1.0,2024-12-17 16:53:42
466,8,5.0,2024-12-17 16:53:41
467,0,3.0,2024-12-17 16:52:14
468,0,1.0,2024-12-17 16:51:52
469,7,1.0,2024-12-17 16:46:43
470,0,5.0,2024-12-17 16:45:51
471,0,5.0,2024-12-17 16:43:35
472,0,5.0,2024-12-17 16:40:24
473,2,4.0,2024-12-17 16:32:29
474,0,5.0,2024-12-17 16:29:23
475,0,1.0,2024-12-17 16:27:14
476,4,5.0,2024-12-17 16:25:34
477,0,1.0,2024-12-17 16:21:02
478,2,1.0,2024-12-17 16:20:33
479,0,5.0,2024-12-17 16:17:38
480,0,5.0,2024-12-17 16:16:47
481,0,5.0,2024-12-17 16:12:28
482,0,5.0,2024-12-17 16:12:04
483,0,5.0,2024-12-17 16:09:24
484,0,5.0,2024-12-17 16:07:07
485,0,5.0,2024-12-17 16:04:44
486,0,5.0,2024-12-17 16:03:17
487,8,4.0,2024-12-17 16:00:38
488,2,5.0,2024-12-17 16:00:17
489,0,1.0,2024-12-17 15:57:28
490,0,5.0,2024-12-17 15:54:39
491,19,5.0,2024-12-17 15:52:15
492,0,3.0,2024-12-17 15:51:36
493,0,5.0,2024-12-17 15:44:07
494,0,5.0,2024-12-17 15:38:14
495,0,1.0,2024-12-17 15:37:56
496,0,5.0,2024-12-17 15:31:48
497,16,5.0,2024-12-17 15:30:43
498,0,1.0,2024-12-17 15:27:15
499,0,5.0,2024-12-17 15:23:42
500,0,5.0,2024-12-17 15:22:56
501,0,5.0,2024-12-17 15:21:13
502,0,1.0,2024-12-17 15:16:53
503,0,5.0,2024-12-17 15:07:55
504,2,1.0,2024-12-17 15:01:09
505,2,1.0,2024-12-17 14:59:39
506,2,5.0,2024-12-17 14:56:11
507,0,5.0,2024-12-17 14:54:31
508,2,5.0,2024-12-17 14:54:02
509,2,5.0,2024-12-17 14:51:37
510,0,5.0,2024-12-17 14:51:25
511,0,5.0,2024-12-17 14:47:14
512,0,5.0,2024-12-17 14:43:18
513,0,5.0,2024-12-17 14:40:26
514,0,5.0,2024-12-17 14:40:10
515,0,5.0,2024-12-17 14:39:49
516,0,2.0,2024-12-17 14:35:03
517,3,5.0,2024-12-17 14:28:02
518,0,5.0,2024-12-17 14:26:04
519,11,5.0,2024-12-17 14:25:00
520,0,5.0,2024-12-17 14:22:35
521,0,5.0,2024-12-17 14:19:54
522,2,1.0,2024-12-17 14:18:34
523,2,5.0,2024-12-17 14:18:22
524,0,5.0,2024-12-17 14:18:16
525,0,5.0,2024-12-17 14:14:42
526,2,5.0,2024-12-17 14:13:40
527,2,1.0,2024-12-17 14:08:20
528,2,5.0,2024-12-17 14:07:46
529,0,5.0,2024-12-17 14:06:49
530,0,5.0,2024-12-17 14:04:04
531,0,1.0,2024-12-17 13:57:03
532,0,5.0,2024-12-17 13:53:57
533,0,5.0,2024-12-17 13:53:12
534,0,5.0,2024-12-17 13:50:04
535,0,5.0,2024-12-17 13:49:15
536,0,5.0,2024-12-17 13:48:33
537,16,5.0,2024-12-17 13:44:44
538,0,5.0,2024-12-17 13:44:07
539,0,1.0,2024-12-17 13:41:30
540,2,1.0,2024-12-17 13:41:00
541,6,1.0,2024-12-17 13:40:59
542,0,5.0,2024-12-17 13:40:59
543,0,5.0,2024-12-17 13:37:48
544,0,5.0,2024-12-17 13:26:27
545,0,5.0,2024-12-17 13:23:30
546,2,1.0,2024-12-17 13:17:30
547,2,5.0,2024-12-17 13:14:22
548,0,5.0,2024-12-17 13:09:15
549,0,5.0,2024-12-17 13:08:37
550,0,5.0,2024-12-17 13:02:37
551,0,5.0,2024-12-17 13:00:48
552,0,5.0,2024-12-17 12:52:16
553,15,5.0,2024-12-17 12:51:47
554,0,5.0,2024-12-17 12:51:13
555,0,5.0,2024-12-17 12:37:47
556,0,5.0,2024-12-17 12:33:26
557,0,5.0,2024-12-17 12:31:36
558,0,5.0,2024-12-17 12:20:07
559,2,5.0,2024-12-17 12:18:48
560,0,4.0,2024-12-17 12:18:06
561,0,5.0,2024-12-17 12:14:04
562,0,5.0,2024-12-17 12:11:29
563,0,3.0,2024-12-17 12:02:55
564,0,5.0,2024-12-17 12:02:08
565,0,5.0,2024-12-17 11:52:00
566,0,5.0,2024-12-17 11:51:44
567,2,1.0,2024-12-17 11:49:19
568,0,5.0,2024-12-17 11:49:09
569,4,1.0,2024-12-17 11:48:29
570,0,5.0,2024-12-17 11:45:52
571,0,5.0,2024-12-17 11:32:46
572,0,5.0,2024-12-17 11:30:12
573,0,5.0,2024-12-17 11:25:07
574,0,1.0,2024-12-17 11:24:20
575,2,5.0,2024-12-17 11:23:50
576,0,5.0,2024-12-17 11:22:27
577,0,5.0,2024-12-17 11:15:50
578,0,1.0,2024-12-17 11:15:37
579,0,5.0,2024-12-17 11:10:35
580,0,5.0,2024-12-17 10:49:31
581,0,5.0,2024-12-17 10:44:16
582,8,4.0,2024-12-17 10:41:13
583,4,5.0,2024-12-17 10:40:33
584,0,5.0,2024-12-17 10:36:10
585,0,5.0,2024-12-17 10:31:26
586,0,5.0,2024-12-17 10:27:58
587,4,5.0,2024-12-17 10:21:46
588,0,1.0,2024-12-17 10:20:16
589,0,5.0,2024-12-17 10:13:43
590,0,5.0,2024-12-17 10:06:32
591,35,1.0,2024-12-17 10:02:42
592,0,5.0,2024-12-17 10:01:15
593,0,4.0,2024-12-17 10:01:05
594,4,5.0,2024-12-17 09:55:08
595,18,5.0,2024-12-17 09:51:50
596,2,5.0,2024-12-17 09:48:12
597,0,5.0,2024-12-17 09:47:02
598,8,5.0,2024-12-17 09:37:32
599,0,5.0,2024-12-17 09:24:00
600,0,5.0,2024-12-17 09:21:35
601,0,5.0,2024-12-17 09:19:16
602,2,5.0,2024-12-17 09:16:05
603,0,5.0,2024-12-17 09:16:05
604,0,5.0,2024-12-17 09:13:09
605,0,5.0,2024-12-17 09:12:33
606,8,5.0,2024-12-17 09:05:20
607,0,2.0,2024-12-17 08:53:08
608,2,1.0,2024-12-17 08:52:35
609,0,1.0,2024-12-17 08:49:58
610,2,3.0,2024-12-17 08:49:44
611,0,5.0,2024-12-17 08:42:32
612,0,5.0,2024-12-17 08:41:37
613,0,1.0,2024-12-17 08:39:09
614,0,5.0,2024-12-17 08:34:20
615,0,1.0,2024-12-17 08:31:34
616,16,5.0,2024-12-17 08:14:37
617,0,5.0,2024-12-17 08:10:10
618,0,5.0,2024-12-17 08:00:22
619,0,5.0,2024-12-17 07:48:49
620,0,5.0,2024-12-17 07:30:16
621,32,5.0,2024-12-17 07:29:47
622,0,5.0,2024-12-17 07:23:18
623,0,5.0,2024-12-17 07:21:53
624,0,3.0,2024-12-17 07:21:43
625,0,1.0,2024-12-17 07:21:06
626,0,5.0,2024-12-17 07:08:16
627,2,5.0,2024-12-17 07:00:52
628,4,5.0,2024-12-17 07:00:42
629,36,5.0,2024-12-17 06:53:12
630,2,5.0,2024-12-17 06:51:31
631,4,5.0,2024-12-17 06:51:15
632,0,5.0,2024-12-17 06:49:53
633,0,5.0,2024-12-17 06:47:39
634,6,5.0,2024-12-17 06:44:30
635,0,1.0,2024-12-17 06:44:23
636,4,3.0,2024-12-17 06:36:59
637,0,5.0,2024-12-17 06:36:33
638,2,1.0,2024-12-17 06:26:57
639,4,5.0,2024-12-17 06:20:26
640,0,1.0,2024-12-17 06:09:52
641,0,5.0,2024-12-17 06:05:33
642,0,5.0,2024-12-17 06:03:24
643,2,1.0,2024-12-17 06:00:30
644,0,5.0,2024-12-17 05:59:15
645,0,4.0,2024-12-17 05:55:51
646,0,1.0,2024-12-17 05:38:29
647,0,5.0,2024-12-17 05:38:22
648,2,1.0,2024-12-17 05:35:14
649,2,1.0,2024-12-17 05:31:34
650,0,5.0,2024-12-17 05:22:21
651,0,5.0,2024-12-17 05:19:01
652,0,5.0,2024-12-17 05:10:00
653,2,4.0,2024-12-17 05:07:14
654,0,1.0,2024-12-17 04:57:26
655,0,5.0,2024-12-17 04:53:30
656,4,1.0,2024-12-17 04:53:27
657,2,5.0,2024-12-17 04:52:40
658,2,5.0,2024-12-17 04:25:34
659,37,5.0,2024-12-17 04:20:00
660,0,1.0,2024-12-17 04:19:12
661,0,5.0,2024-12-17 04:17:37
662,0,5.0,2024-12-17 04:16:24
663,38,2.0,2024-12-17 04:15:36
664,0,1.0,2024-12-17 04:15:21
