user,item,rating,timestamp
323,0,3.0,a year ago
324,0,4.0,5 years ago
325,0,1.0,a year ago
326,0,2.0,3 years ago
327,0,4.0,3 years ago
328,0,3.0,3 years ago
329,0,1.0,3 years ago
330,0,2.0,4 years ago
331,0,5.0,3 years ago
332,0,3.0,4 years ago
333,0,4.0,4 years ago
334,0,2.0,2 years ago
335,0,3.0,4 years ago
336,0,4.0,5 years ago
337,0,5.0,a year ago
338,0,1.0,4 years ago
339,0,5.0,3 years ago
340,0,3.0,3 years ago
341,0,1.0,5 years ago
342,0,5.0,4 years ago
343,0,1.0,4 years ago
344,0,1.0,5 years ago
345,0,3.0,4 years ago
346,0,5.0,5 years ago
347,0,4.0,6 years ago
348,0,3.0,2 years ago
349,0,4.0,a year ago
350,0,4.0,2 years ago
351,0,3.0,6 months ago
352,0,2.0,3 years ago
353,0,4.0,4 years ago
354,0,1.0,5 years ago
355,0,4.0,4 years ago
356,0,5.0,2 years ago
357,0,4.0,a year ago
358,0,2.0,4 years ago
359,0,4.0,5 years ago
360,0,1.0,4 years ago
361,0,5.0,4 years ago
362,0,4.0,2 years ago
363,0,1.0,3 years ago
364,0,4.0,5 years ago
365,0,5.0,10 months ago
366,0,5.0,11 months ago
367,0,1.0,5 years ago
368,0,5.0,3 years ago
369,0,5.0,2 years ago
370,0,5.0,3 years ago
371,0,5.0,4 years ago
372,0,3.0,6 years ago
373,0,5.0,3 years ago
374,0,4.0,4 years ago
375,0,4.0,3 years ago
376,0,4.0,2 years ago
377,0,5.0,a year ago
378,0,3.0,5 years ago
379,0,5.0,4 years ago
380,0,1.0,5 years ago
381,0,3.0,3 years ago
382,0,3.0,2 years ago
383,0,4.0,4 years ago
384,0,5.0,5 years ago
385,0,2.0,3 years ago
386,0,5.0,4 years ago
387,0,3.0,5 years ago
388,0,5.0,3 years ago
389,0,4.0,3 years ago
390,0,1.0,a year ago
391,0,4.0,4 years ago
392,0,5.0,4 years ago
393,0,3.0,4 years ago
394,0,5.0,4 years ago
395,0,5.0,2 years ago
396,0,5.0,5 years ago
397,0,5.0,11 months ago
398,0,5.0,4 years ago
399,0,5.0,4 years ago
400,0,3.0,3 years ago
401,0,2.0,4 years ago
402,0,1.0,4 years ago
403,0,4.0,4 years ago
404,0,5.0,6 years ago
405,0,3.0,2 years ago
406,0,5.0,4 years ago
407,0,5.0,4 years ago
408,0,1.0,5 years ago
409,0,1.0,5 years ago
410,0,3.0,2 years ago
411,0,2.0,5 years ago
412,0,1.0,7 years ago
413,0,4.0,3 years ago
414,0,3.0,4 years ago
415,0,3.0,4 years ago
416,0,5.0,2 years ago
417,0,5.0,4 years ago
418,0,5.0,2 years ago
419,0,5.0,a year ago
420,0,4.0,4 years ago
421,0,5.0,4 years ago
422,0,4.0,3 years ago
423,0,3.0,4 years ago
424,0,5.0,4 years ago
425,0,4.0,8 months ago
426,0,5.0,4 years ago
427,0,5.0,4 years ago
428,0,5.0,4 years ago
429,0,1.0,3 years ago
430,0,2.0,4 years ago
431,0,2.0,5 years ago
432,0,1.0,4 years ago
433,0,4.0,4 years ago
434,0,5.0,3 years ago
435,0,5.0,2 years ago
436,0,5.0,11 months ago
437,0,1.0,3 years ago
438,0,2.0,4 years ago
439,0,3.0,7 years ago
440,0,3.0,3 years ago
441,0,5.0,4 years ago
442,0,3.0,2 years ago
443,0,4.0,a year ago
444,0,3.0,2 years ago
445,0,5.0,4 years ago
446,0,4.0,5 years ago
447,0,2.0,7 years ago
448,0,3.0,6 years ago
449,0,5.0,4 years ago
450,0,2.0,3 years ago
451,0,3.0,5 years ago
452,0,4.0,4 years ago
453,0,3.0,4 years ago
454,0,5.0,11 months ago
455,0,4.0,4 years ago
456,0,3.0,4 years ago
457,0,1.0,4 years ago
458,0,4.0,5 years ago
459,0,5.0,4 years ago
460,0,4.0,5 years ago
461,0,3.0,6 years ago
462,0,3.0,4 years ago
463,0,5.0,a year ago
464,0,4.0,10 months ago
465,0,5.0,3 years ago
466,0,2.0,3 years ago
467,0,3.0,a year ago
468,0,5.0,3 years ago
469,0,3.0,a year ago
470,0,4.0,a year ago
471,0,3.0,3 years ago
472,0,2.0,4 years ago
473,0,5.0,a year ago
474,0,4.0,a year ago
475,0,5.0,3 years ago
476,0,5.0,4 years ago
477,0,5.0,4 years ago
478,0,3.0,4 years ago
479,0,3.0,5 years ago
480,0,3.0,4 years ago
481,0,3.0,4 years ago
482,0,5.0,4 years ago
483,0,4.0,3 years ago
484,0,2.0,6 years ago
485,0,4.0,5 years ago
486,0,4.0,3 years ago
487,0,2.0,3 years ago
488,0,3.0,4 years ago
489,0,5.0,4 years ago
490,0,4.0,4 years ago
491,0,5.0,5 years ago
492,0,2.0,4 years ago
493,0,4.0,2 years ago
494,0,2.0,a year ago
495,0,4.0,3 years ago
496,0,3.0,4 years ago
497,0,4.0,5 years ago
498,0,1.0,3 years ago
499,0,3.0,6 years ago
500,0,5.0,3 years ago
501,0,3.0,4 years ago
502,0,4.0,4 years ago
503,0,4.0,3 years ago
504,0,4.0,4 years ago
505,0,3.0,3 years ago
506,0,5.0,2 years ago
507,0,1.0,2 years ago
508,0,5.0,3 years ago
509,0,4.0,3 years ago
510,0,4.0,4 years ago
511,0,1.0,5 years ago
512,0,1.0,3 years ago
513,0,2.0,6 years ago
514,0,4.0,2 years ago
515,0,3.0,6 years ago
516,0,3.0,5 years ago
517,0,1.0,4 years ago
518,0,3.0,4 years ago
519,0,3.0,4 years ago
520,0,5.0,5 years ago
521,0,5.0,4 years ago
522,0,1.0,4 years ago
523,0,1.0,4 years ago
524,0,5.0,4 years ago
525,0,1.0,3 years ago
526,0,5.0,7 years ago
527,0,3.0,4 years ago
528,0,5.0,4 years ago
529,0,2.0,4 years ago
530,0,4.0,4 years ago
531,0,3.0,4 years ago
532,0,5.0,4 years ago
533,0,3.0,2 years ago
534,0,3.0,4 years ago
535,0,1.0,7 years ago
536,0,3.0,3 years ago
537,0,3.0,5 years ago
538,0,1.0,5 years ago
539,0,3.0,6 years ago
540,0,3.0,4 years ago
541,0,5.0,2 years ago
542,0,4.0,2 years ago
543,0,1.0,a year ago
544,0,5.0,6 years ago
545,0,5.0,4 years ago
546,0,5.0,2 years ago
547,0,5.0,2 years ago
548,0,4.0,4 years ago
549,0,5.0,3 years ago
550,0,4.0,3 years ago
551,0,1.0,4 years ago
552,0,4.0,3 years ago
553,0,3.0,6 years ago
554,0,5.0,a month ago
555,0,1.0,6 years ago
556,0,5.0,a year ago
557,0,5.0,4 years ago
558,0,3.0,3 years ago
559,0,1.0,4 years ago
560,0,5.0,4 months ago
561,0,5.0,7 months ago
562,0,4.0,5 years ago
563,0,5.0,a year ago
564,0,5.0,2 years ago
565,0,2.0,3 years ago
566,0,5.0,4 years ago
567,0,1.0,5 years ago
568,0,5.0,a year ago
569,0,5.0,a year ago
570,0,5.0,3 years ago
571,0,5.0,2 years ago
572,0,5.0,2 years ago
573,0,5.0,3 years ago
574,0,5.0,3 years ago
575,0,4.0,5 years ago
576,0,5.0,2 years ago
577,0,3.0,3 months ago
578,0,5.0,a month ago
579,0,5.0,2 months ago
580,0,4.0,4 years ago
581,0,3.0,2 months ago
582,0,4.0,2 months ago
583,0,5.0,2 months ago
584,0,1.0,2 months ago
585,0,5.0,4 months ago
586,0,5.0,4 years ago
587,0,2.0,3 months ago
588,0,5.0,4 months ago
589,0,4.0,4 months ago
590,0,5.0,5 months ago
591,0,4.0,4 months ago
592,0,2.0,5 months ago
593,0,1.0,5 months ago
594,0,1.0,4 months ago
595,0,5.0,4 years ago
596,0,5.0,5 months ago
597,0,3.0,5 months ago
598,0,5.0,5 months ago
599,0,5.0,5 months ago
600,0,5.0,5 months ago
601,0,3.0,3 years ago
602,0,5.0,4 years ago
603,0,3.0,4 years ago
604,0,5.0,3 years ago
605,0,2.0,7 months ago
606,0,5.0,5 years ago
607,0,5.0,7 months ago
608,0,5.0,4 years ago
609,0,3.0,4 years ago
610,0,5.0,9 months ago
611,0,4.0,9 months ago
612,0,5.0,10 months ago
613,0,5.0,9 months ago
614,0,4.0,10 months ago
615,0,4.0,9 months ago
616,0,3.0,9 months ago
617,0,5.0,9 months ago
618,0,5.0,10 months ago
619,0,5.0,10 months ago
620,0,3.0,11 months ago
621,0,4.0,a year ago
622,0,4.0,a year ago
623,0,3.0,a year ago
624,0,5.0,a year ago
625,0,1.0,a year ago
626,0,5.0,a year ago
627,0,5.0,a year ago
628,0,4.0,a year ago
629,0,2.0,a year ago
630,0,5.0,a year ago
631,0,5.0,a year ago
632,0,2.0,a year ago
633,0,2.0,a year ago
634,0,5.0,a year ago
635,0,4.0,a year ago
636,0,2.0,a year ago
637,0,4.0,a year ago
638,0,3.0,a year ago
639,0,2.0,a year ago
640,0,4.0,2 years ago
641,0,5.0,2 years ago
642,0,4.0,a year ago
643,0,5.0,a year ago
644,0,4.0,a year ago
645,0,4.0,2 years ago
646,0,2.0,2 years ago
647,0,5.0,4 years ago
648,0,5.0,4 years ago
649,0,3.0,4 years ago
650,0,5.0,4 years ago
651,0,3.0,2 years ago
652,0,5.0,a year ago
653,0,4.0,5 years ago
654,0,4.0,4 years ago
655,0,5.0,a year ago
656,0,1.0,7 years ago
657,0,3.0,3 years ago
658,0,5.0,3 years ago
659,0,2.0,2 years ago
660,0,3.0,4 years ago
661,0,1.0,3 years ago
662,0,5.0,2 years ago
663,0,3.0,4 years ago
664,0,5.0,a year ago
665,0,5.0,10 months ago
666,0,5.0,3 weeks ago
667,0,5.0,3 years ago
668,0,5.0,4 years ago
669,0,2.0,5 years ago
670,0,5.0,4 years ago
671,0,3.0,4 years ago
672,0,2.0,3 months ago
673,0,3.0,5 years ago
674,0,5.0,7 years ago
675,0,2.0,3 years ago
676,0,4.0,3 years ago
677,0,4.0,2 years ago
678,0,4.0,a year ago
679,0,5.0,4 years ago
680,0,5.0,4 years ago
681,0,5.0,4 years ago
682,0,3.0,2 years ago
683,0,3.0,a year ago
684,0,5.0,4 years ago
685,0,5.0,3 years ago
686,0,5.0,4 years ago
687,0,4.0,4 years ago
688,0,3.0,3 years ago
689,0,5.0,a year ago
690,0,4.0,3 years ago
691,0,5.0,a year ago
692,0,5.0,4 years ago
693,0,5.0,4 years ago
694,0,5.0,3 years ago
695,0,4.0,2 years ago
696,0,2.0,4 years ago
697,0,2.0,a year ago
698,0,5.0,4 years ago
699,0,3.0,3 years ago
700,0,1.0,4 years ago
701,0,5.0,5 months ago
702,0,5.0,3 years ago
703,0,3.0,4 years ago
704,0,5.0,4 years ago
705,0,5.0,a year ago
706,0,5.0,4 years ago
707,0,5.0,4 years ago
708,0,5.0,2 years ago
709,0,1.0,3 years ago
710,0,3.0,2 years ago
711,0,3.0,a year ago
712,0,5.0,3 years ago
713,0,5.0,4 years ago
714,0,5.0,4 years ago
715,0,5.0,2 years ago
716,0,5.0,3 years ago
717,0,4.0,7 months ago
718,0,3.0,2 years ago
719,0,5.0,4 years ago
720,0,4.0,4 years ago
721,0,3.0,4 years ago
722,0,5.0,2 years ago
723,0,5.0,2 years ago
724,0,1.0,7 years ago
725,0,3.0,2 years ago
726,0,3.0,4 years ago
727,0,1.0,4 years ago
728,0,5.0,2 years ago
729,0,1.0,3 days ago
730,0,4.0,4 years ago
731,0,5.0,4 years ago
732,0,1.0,a year ago
733,0,4.0,5 years ago
734,0,5.0,4 years ago
735,0,4.0,a year ago
736,0,3.0,4 years ago
737,0,5.0,2 years ago
738,0,3.0,5 years ago
739,0,5.0,2 years ago
740,0,3.0,6 years ago
741,0,1.0,4 years ago
742,0,4.0,5 years ago
743,0,2.0,4 years ago
744,0,3.0,4 years ago
745,0,3.0,2 years ago
746,0,5.0,4 years ago
747,0,4.0,2 years ago
748,0,5.0,4 years ago
749,0,5.0,6 years ago
750,0,4.0,3 years ago
751,0,3.0,5 months ago
752,0,5.0,3 years ago
753,0,5.0,4 years ago
754,0,5.0,3 years ago
755,0,4.0,3 years ago
756,0,4.0,4 years ago
757,0,4.0,3 years ago
758,0,1.0,4 years ago
759,0,1.0,5 years ago
760,0,3.0,a year ago
761,0,5.0,6 years ago
762,0,4.0,3 years ago
763,0,4.0,4 years ago
764,0,3.0,10 months ago
765,0,5.0,4 years ago
766,0,3.0,5 years ago
767,0,3.0,4 years ago
768,0,4.0,5 years ago
769,0,3.0,4 years ago
770,0,3.0,4 years ago
771,0,5.0,2 years ago
772,0,3.0,2 years ago
773,0,5.0,3 years ago
774,0,3.0,a year ago
775,0,4.0,4 years ago
776,0,4.0,5 years ago
777,0,4.0,2 years ago
778,0,5.0,10 months ago
779,0,3.0,4 years ago
780,0,1.0,2 years ago
781,0,3.0,a year ago
782,0,5.0,3 years ago
783,0,5.0,a week ago
784,0,5.0,5 years ago
785,0,2.0,5 years ago
786,0,3.0,6 years ago
787,0,2.0,a year ago
788,0,4.0,4 years ago
789,0,4.0,5 years ago
790,0,5.0,4 years ago
791,0,5.0,6 years ago
792,0,4.0,4 months ago
793,0,1.0,4 years ago
794,0,3.0,5 years ago
795,0,5.0,4 years ago
796,0,1.0,6 months ago
797,0,1.0,a year ago
798,0,4.0,a year ago
799,0,2.0,4 years ago
800,1,1.0,7 months ago
801,1,1.0,3 weeks ago
802,1,4.0,2 months ago
803,1,5.0,2 years ago
804,1,1.0,a month ago
805,1,2.0,2 days ago
806,1,1.0,3 months ago
807,1,5.0,a year ago
808,1,1.0,7 months ago
809,1,1.0,a month ago
810,1,3.0,5 months ago
811,1,1.0,a year ago
812,1,2.0,6 months ago
813,1,3.0,3 weeks ago
814,1,1.0,a month ago
815,1,1.0,2 years ago
816,1,1.0,a month ago
817,1,3.0,3 months ago
818,1,1.0,a month ago
819,1,5.0,11 months ago
820,1,1.0,3 months ago
821,1,1.0,6 months ago
822,1,4.0,5 months ago
823,1,5.0,a month ago
824,1,2.0,6 months ago
825,1,2.0,9 months ago
826,1,2.0,6 years ago
827,1,2.0,10 months ago
828,1,1.0,2 months ago
829,1,5.0,6 months ago
830,1,5.0,2 months ago
831,1,2.0,8 months ago
832,1,1.0,a year ago
833,1,5.0,a year ago
834,1,3.0,a year ago
835,1,2.0,6 months ago
836,1,1.0,11 months ago
837,1,3.0,a year ago
838,1,1.0,4 months ago
839,1,1.0,a year ago
840,1,1.0,a year ago
841,1,1.0,7 months ago
842,1,1.0,6 months ago
843,1,3.0,a month ago
844,1,2.0,a year ago
845,1,1.0,a year ago
846,1,1.0,2 years ago
847,1,1.0,7 months ago
848,1,3.0,a month ago
849,1,1.0,7 months ago
850,1,4.0,9 months ago
851,1,1.0,8 months ago
852,1,1.0,a year ago
853,1,3.0,a year ago
854,1,2.0,a year ago
855,1,5.0,2 years ago
856,1,2.0,2 years ago
857,1,2.0,2 weeks ago
858,1,5.0,3 months ago
859,1,4.0,2 years ago
860,1,5.0,6 years ago
861,1,5.0,a year ago
862,1,1.0,9 months ago
863,1,5.0,3 years ago
864,1,1.0,2 months ago
865,1,2.0,4 years ago
866,1,1.0,3 years ago
867,1,1.0,2 years ago
868,1,1.0,4 years ago
869,1,5.0,3 years ago
870,1,3.0,a year ago
871,1,3.0,5 years ago
872,1,4.0,3 months ago
873,1,1.0,11 months ago
874,1,4.0,3 years ago
875,1,1.0,a year ago
876,1,2.0,a year ago
877,1,2.0,a year ago
878,1,4.0,4 years ago
879,1,1.0,a year ago
880,1,1.0,4 years ago
881,1,3.0,a year ago
882,1,1.0,4 years ago
883,1,4.0,2 years ago
884,1,3.0,a year ago
885,1,1.0,2 years ago
886,1,1.0,4 years ago
887,1,5.0,5 years ago
888,1,5.0,9 months ago
889,1,3.0,3 years ago
890,1,4.0,4 years ago
891,1,1.0,a year ago
892,1,1.0,6 years ago
893,1,1.0,3 years ago
894,1,1.0,4 years ago
895,1,5.0,4 years ago
896,1,2.0,6 years ago
897,1,4.0,4 years ago
898,1,3.0,3 months ago
899,1,1.0,4 years ago
900,1,4.0,2 years ago
901,1,1.0,3 years ago
902,1,5.0,2 years ago
903,1,1.0,5 years ago
904,1,1.0,4 years ago
905,1,5.0,8 months ago
906,1,2.0,a year ago
907,1,2.0,3 years ago
908,1,5.0,11 months ago
909,1,1.0,8 months ago
910,1,3.0,2 years ago
911,1,2.0,a year ago
912,1,2.0,5 years ago
913,1,2.0,a year ago
914,1,4.0,a year ago
915,1,1.0,11 months ago
916,1,4.0,a year ago
917,1,1.0,2 years ago
918,1,1.0,2 years ago
919,1,3.0,3 weeks ago
920,1,1.0,4 months ago
921,1,4.0,a year ago
922,1,5.0,2 years ago
923,1,4.0,4 months ago
924,1,3.0,9 months ago
925,1,1.0,a year ago
926,1,3.0,a year ago
927,1,1.0,3 years ago
928,1,1.0,2 years ago
929,1,5.0,3 years ago
930,1,1.0,a year ago
931,1,2.0,3 years ago
932,1,1.0,a year ago
933,1,5.0,4 years ago
934,1,3.0,5 years ago
935,1,3.0,3 years ago
936,1,1.0,8 months ago
937,1,1.0,2 years ago
938,1,4.0,a year ago
939,1,4.0,2 years ago
940,1,3.0,4 years ago
941,1,5.0,a year ago
942,1,1.0,5 years ago
943,1,5.0,5 months ago
944,1,1.0,a year ago
945,1,5.0,3 years ago
946,1,3.0,2 years ago
947,1,1.0,4 years ago
948,1,5.0,a year ago
949,1,2.0,6 years ago
950,1,3.0,a year ago
951,1,3.0,3 years ago
952,1,4.0,3 months ago
953,1,2.0,2 years ago
954,1,5.0,a year ago
955,1,3.0,5 years ago
956,1,5.0,2 years ago
957,1,2.0,6 years ago
958,1,1.0,4 years ago
959,1,1.0,7 months ago
960,1,3.0,5 years ago
961,1,5.0,a year ago
962,1,3.0,3 years ago
963,1,5.0,2 years ago
964,1,5.0,2 years ago
965,1,3.0,a year ago
966,1,3.0,4 years ago
967,1,2.0,a year ago
968,1,5.0,a year ago
969,1,3.0,5 years ago
970,1,5.0,3 years ago
971,1,1.0,6 years ago
972,1,4.0,8 years ago
973,1,1.0,a year ago
974,1,3.0,3 years ago
975,1,4.0,a year ago
976,1,1.0,2 years ago
977,1,1.0,3 years ago
978,1,5.0,2 years ago
979,1,2.0,5 years ago
980,1,3.0,2 years ago
981,1,2.0,4 years ago
982,1,5.0,3 years ago
983,1,3.0,6 years ago
984,1,4.0,5 years ago
985,1,5.0,2 years ago
986,1,2.0,3 years ago
987,1,5.0,8 months ago
988,1,5.0,a year ago
989,1,1.0,3 years ago
990,1,1.0,3 years ago
991,1,5.0,a year ago
992,1,1.0,5 years ago
993,1,1.0,4 years ago
994,1,4.0,5 years ago
995,1,1.0,4 years ago
996,1,1.0,4 years ago
997,1,1.0,a year ago
998,1,4.0,9 months ago
999,1,1.0,4 years ago
1000,1,4.0,2 years ago
1001,1,1.0,4 years ago
1002,1,3.0,2 years ago
1003,1,1.0,3 years ago
1004,1,5.0,2 years ago
1005,1,3.0,4 years ago
1006,1,3.0,3 years ago
1007,1,1.0,4 years ago
1008,1,3.0,a year ago
1009,1,5.0,2 years ago
