user,item,rating,timestamp,feature Str
88,272,41.0,2010-07-27,"Action & Adventure, Science Fiction & Fantasy"
87,273,68.0,2010-09-28,"Art House & International, Horror, Mystery & Suspense"
30,274,51.0,2010-09-01,"Comedy, Drama"
56,275,76.0,2010-10-26,Drama
76,276,74.0,2010-11-16,"Comedy, Drama"
5,277,39.0,2011-04-26,"Documentary, Special Interest"
63,278,48.0,2012-09-04,Comedy
65,279,39.0,2010-06-29,"Drama, Mystery & Suspense"
62,280,35.0,2011-02-22,"Drama, Mystery & Suspense"
30,281,72.0,2010-07-20,Drama
61,282,52.0,2010-10-19,"Action & Adventure, Horror, Science Fiction & Fantasy"
28,283,76.0,2011-03-01,"Documentary, Special Interest"
7,284,79.0,2010-09-28,"Documentary, Special Interest"
22,285,74.0,2011-06-07,"Drama, Mystery & Suspense, Science Fiction & Fantasy"
54,286,76.0,2010-08-31,"Documentary, Special Interest"
14,287,80.0,2003-03-11,"Action & Adventure, Drama, Mystery & Suspense"
29,288,47.0,2006-07-25,"Documentary, Horror, Mystery & Suspense, Science Fiction & Fantasy, Special Interest, Romance"
93,289,21.0,2007-06-26,"Classics, Science Fiction & Fantasy"
85,290,26.0,1998-01-01,"Action & Adventure, Drama, Mystery & Suspense"
37,291,21.0,2012-06-14,"Horror, Mystery & Suspense"
14,292,60.0,2002-09-03,"Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance"
84,293,71.0,2002-06-04,"Action & Adventure, Drama, Western"
53,294,80.0,2002-02-12,"Classics, Comedy"
74,295,83.0,2004-08-10,"Classics, Drama, Horror, Mystery & Suspense"
48,296,62.0,2003-03-04,"Classics, Comedy, Drama, Sports & Fitness"
81,297,83.0,2004-05-04,"Action & Adventure, Classics, Drama"
84,298,90.0,1998-06-02,"Drama, Science Fiction & Fantasy, Romance"
40,299,46.0,2015-10-05,Drama
12,300,43.0,1999-02-02,"Comedy, Drama"
27,301,52.0,2000-03-07,"Action & Adventure, Drama, Mystery & Suspense"
51,302,43.0,2004-09-07,"Action & Adventure, Comedy"
36,303,69.0,2002-08-13,Comedy
75,304,90.0,2001-12-18,"Classics, Drama, Mystery & Suspense"
72,305,91.0,2000-02-15,"Classics, Drama, Mystery & Suspense"
86,305,26.0,2000-08-22,"Art House & International, Drama, Mystery & Suspense"
45,306,,2007-03-06,"Action & Adventure, Classics, Drama"
94,307,83.0,2000-03-28,"Classics, Horror, Mystery & Suspense"
85,308,75.0,2001-11-06,"Horror, Mystery & Suspense"
20,309,45.0,1999-04-20,"Action & Adventure, Kids & Family, Science Fiction & Fantasy"
70,310,67.0,1999-10-12,"Action & Adventure, Classics"
66,311,55.0,1999-02-16,"Action & Adventure, Drama, Mystery & Suspense"
75,312,64.0,2003-10-14,"Action & Adventure, Drama, Horror, Mystery & Suspense"
18,313,40.0,2004-02-03,"Drama, Mystery & Suspense"
11,314,65.0,2004-10-12,"Classics, Drama, Mystery & Suspense"
80,315,43.0,2002-02-05,"Comedy, Drama"
78,316,67.0,2007-05-01,"Classics, Drama, Romance"
21,317,45.0,2000-02-22,"Classics, Horror"
1,318,87.0,2001-11-13,"Art House & International, Classics, Drama, Musical & Performing Arts"
6,319,38.0,2004-06-29,"Classics, Drama, Horror, Mystery & Suspense"
48,320,53.0,2004-05-11,"Action & Adventure, Drama, Mystery & Suspense"
95,321,86.0,2000-02-15,"Classics, Comedy, Drama"
67,322,49.0,2004-09-07,"Classics, Drama, Mystery & Suspense"
82,323,72.0,2000-11-21,"Action & Adventure, Drama"
68,324,67.0,1999-12-14,"Action & Adventure, Drama, Mystery & Suspense"
51,325,55.0,2000-08-22,"Mystery & Suspense, Science Fiction & Fantasy"
61,326,42.0,2002-04-02,Action & Adventure
71,327,55.0,1998-05-12,Comedy
17,328,82.0,2000-08-08,"Classics, Drama, Television"
71,329,91.0,2004-09-07,"Classics, Drama, Romance"
40,330,70.0,2007-05-22,"Action & Adventure, Classics, Drama, Western, Romance"
14,331,71.0,1999-05-11,"Classics, Drama, Romance"
8,332,25.0,2002-05-14,"Action & Adventure, Classics, Drama"
63,333,25.0,2004-09-14,"Classics, Horror, Mystery & Suspense, Science Fiction & Fantasy"
67,334,40.0,1999-03-30,"Comedy, Drama"
10,335,62.0,2002-05-14,"Comedy, Drama, Romance"
43,336,92.0,2000-05-16,"Action & Adventure, Classics, Western"
0,337,66.0,1999-07-20,"Classics, Comedy, Kids & Family, Musical & Performing Arts"
3,338,88.0,2002-04-30,"Classics, Comedy, Musical & Performing Arts, Western, Romance"
33,339,70.0,2007-05-01,"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance"
21,340,84.0,2005-09-06,"Classics, Drama, Romance"
54,341,86.0,2001-09-18,"Classics, Drama, Mystery & Suspense"
41,342,89.0,2005-04-19,"Action & Adventure, Classics"
73,343,89.0,2006-01-31,"Action & Adventure, Classics"
33,344,73.0,2000-05-16,"Classics, Comedy, Horror, Mystery & Suspense"
26,345,77.0,1998-09-29,Horror
44,346,95.0,2000-02-15,"Classics, Drama, Romance"
70,347,35.0,2002-10-15,"Action & Adventure, Classics, Comedy"
35,348,74.0,1998-11-13,"Classics, Horror, Mystery & Suspense"
47,349,92.0,1997-09-23,"Classics, Drama"
37,350,73.0,2016-09-20,"Drama, Horror, Romance"
1,350,45.0,2000-10-10,"Drama, Horror, Mystery & Suspense"
80,351,78.0,2014-07-08,"Classics, Drama, Mystery & Suspense"
94,352,82.0,2002-07-09,"Drama, Sports & Fitness"
60,353,74.0,2013-04-22,"Classics, Drama"
90,354,92.0,1997-10-14,"Classics, Comedy, Drama, Mystery & Suspense"
96,355,67.0,2001-06-19,"Animation, Kids & Family"
15,356,74.0,2004-02-24,"Classics, Drama"
73,357,18.0,2003-12-02,Comedy
56,358,40.0,2001-04-10,"Cult Movies, Horror, Mystery & Suspense"
6,359,79.0,2003-09-02,Drama
1,360,74.0,2005-11-08,"Classics, Drama, Kids & Family, Science Fiction & Fantasy"
72,361,75.0,2005-11-08,"Classics, Comedy"
40,362,88.0,1999-09-28,"Comedy, Drama, Kids & Family"
10,363,25.0,2006-01-31,"Classics, Drama, Western"
26,364,69.0,2001-04-03,"Classics, Drama"
17,365,73.0,2001-11-20,"Classics, Comedy, Romance"
62,366,72.0,2001-10-02,"Action & Adventure, Drama"
18,367,66.0,2008-01-29,"Action & Adventure, Mystery & Suspense"
40,368,67.0,2001-12-18,Action & Adventure
54,369,73.0,2003-07-01,"Action & Adventure, Drama"
89,370,28.0,2009-03-23,"Action & Adventure, Documentary, Drama, Mystery & Suspense, Science Fiction & Fantasy"
72,371,78.0,2004-08-31,"Classics, Drama"
93,372,70.0,2003-08-19,"Classics, Comedy, Musical & Performing Arts, Romance"
87,373,73.0,2001-08-28,"Classics, Cult Movies, Horror, Science Fiction & Fantasy"
40,374,82.0,2004-08-10,Drama
42,375,22.0,2006-06-20,"Comedy, Drama, Horror"
39,376,70.0,2004-10-12,"Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy"
79,377,61.0,2012-03-22,"Classics, Drama"
25,378,83.0,2001-05-01,Drama
88,379,57.0,2006-05-16,"Drama, Mystery & Suspense"
92,380,71.0,2003-12-02,"Art House & International, Classics, Comedy, Drama, Romance"
94,99,75.0,1998-11-10,Horror
83,381,87.0,2003-03-04,"Classics, Drama, Science Fiction & Fantasy"
73,382,89.0,2004-01-06,"Classics, Drama"
94,383,49.0,2011-09-20,"Action & Adventure, Comedy, Horror, Mystery & Suspense"
23,384,67.0,2003-01-14,"Classics, Drama, Mystery & Suspense"
73,385,81.0,2004-02-17,Drama
7,386,75.0,2003-01-28,"Drama, Television"
46,387,65.0,2014-11-11,"Art House & International, Horror"
79,388,79.0,2003-06-10,"Classics, Drama, Mystery & Suspense"
92,389,28.0,2005-04-05,"Classics, Horror"
19,390,73.0,2000-09-19,"Action & Adventure, Drama, Mystery & Suspense"
15,391,74.0,2005-03-01,"Classics, Comedy, Drama, Romance"
48,392,45.0,2004-12-07,Drama
96,393,88.0,1998-01-01,"Classics, Drama, Television, Romance"
71,394,74.0,2005-04-19,"Classics, Western"
5,395,51.0,2005-09-20,Horror
26,396,79.0,2004-01-06,"Drama, Horror"
31,397,96.0,2000-10-31,"Animation, Classics, Comedy, Kids & Family, Musical & Performing Arts, Television"
2,398,82.0,2001-08-28,"Classics, Horror"
75,398,40.0,2002-08-27,"Horror, Mystery & Suspense"
44,398,58.0,2000-10-10,"Art House & International, Drama, Horror, Romance"
32,399,41.0,1998-10-27,"Action & Adventure, Comedy"
44,400,61.0,2003-07-01,Comedy
51,401,74.0,2001-08-28,"Drama, Horror, Mystery & Suspense"
63,402,84.0,2004-08-17,"Mystery & Suspense, Television"
69,403,66.0,1998-03-16,Science Fiction & Fantasy
25,404,68.0,2000-10-17,"Action & Adventure, Art House & International, Mystery & Suspense"
43,405,90.0,2005-05-31,"Classics, Drama"
97,406,58.0,2000-07-05,"Action & Adventure, Comedy"
64,407,29.0,2000-02-01,"Horror, Mystery & Suspense"
61,408,78.0,2003-03-14,"Art House & International, Drama"
92,409,93.0,2001-12-11,Drama
2,410,59.0,2001-11-20,"Action & Adventure, Drama, Mystery & Suspense"
68,410,70.0,2013-04-30,"Classics, Drama, Mystery & Suspense"
18,411,76.0,2000-11-21,"Action & Adventure, Science Fiction & Fantasy"
9,412,70.0,2002-10-15,"Classics, Drama"
82,413,38.0,2005-06-28,"Horror, Mystery & Suspense"
26,414,72.0,2000-10-10,"Classics, Science Fiction & Fantasy"
86,415,33.0,2002-09-24,"Drama, Mystery & Suspense"
30,416,78.0,2005-02-15,"Comedy, Drama"
86,417,77.0,2009-01-27,"Drama, Romance"
87,418,74.0,1999-06-29,"Classics, Drama, Mystery & Suspense"
13,419,71.0,2002-04-16,"Drama, Mystery & Suspense"
59,420,74.0,2004-06-01,"Classics, Comedy, Drama"
49,421,69.0,2000-10-10,"Action & Adventure, Comedy, Science Fiction & Fantasy"
51,422,61.0,2002-09-24,Comedy
94,423,63.0,2004-02-03,"Action & Adventure, Drama"
13,424,81.0,2003-05-20,"Action & Adventure, Classics, Drama"
92,425,49.0,2004-08-24,"Action & Adventure, Classics, Drama, Kids & Family, Television"
18,426,71.0,2007-09-11,"Classics, Horror, Mystery & Suspense, Science Fiction & Fantasy"
69,426,83.0,2000-09-05,"Drama, Horror, Science Fiction & Fantasy"
77,427,69.0,2000-05-16,"Action & Adventure, Classics, Drama"
55,428,71.0,2002-10-08,"Drama, Musical & Performing Arts, Romance"
86,429,86.0,2005-04-19,"Action & Adventure, Art House & International, Classics"
75,430,64.0,2004-06-01,"Action & Adventure, Drama, Mystery & Suspense"
16,431,57.0,2004-06-01,"Comedy, Kids & Family, Science Fiction & Fantasy"
38,432,76.0,1999-01-19,Horror
50,433,84.0,2001-10-23,"Classics, Drama, Romance"
45,434,72.0,2001-07-25,"Animation, Kids & Family"
3,435,61.0,2012-02-16,Drama
66,436,51.0,2003-07-01,Comedy
11,437,50.0,1999-05-18,Comedy
11,438,49.0,2001-09-04,"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy"
41,439,29.0,2010-07-20,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy"
33,440,83.0,1999-06-29,"Art House & International, Drama"
9,441,77.0,2002-05-14,"Classics, Drama"
22,442,63.0,2001-07-03,"Action & Adventure, Art House & International"
62,443,92.0,1999-10-26,"Comedy, Drama, Romance"
